customer_id,signup_date,gender,age,city,state,acquisition_channel
C03461,2026-05-16,Female,38,kanpur,Uttar Pradesh,Paid Ads
C00999,2026-03-09,Female,21,Chandigarh,Chandigarh,Email
C03405,2025-11-09,Male,32,Surat,Gujarat,Organic Search
C02685,2026-06-09,Male,26,Kanpur,Uttar Pradesh,Organic Search
C01578,2025-05-29,Female,36,Gurugram,Haryana,Referral
C04803,2026-01-09,Female,44,Chandigarh,Chandigarh,Paid Ads
C01827,2026-05-22,Male,43,Gurugram,Haryana,Social Media
C03987,2024-05-28,Male,41,Jaipur,Rajasthan,Social Media
C01377,2025-04-01,Male,43,Surat,Gujarat,Referral
C03556,2025-01-24,Male,22,Udaipur,Rajasthan,Paid Ads
C00441,2025-09-07,Other,35,Chennai,Tamil Nadu,Organic Search
C04964,2026-03-18,Female,39,Noida,Uttar Pradesh,Paid Ads
C01101,2025-06-16,Female,23,Bengaluru,Karnataka,Social Media
C04032,2026-01-13,Male,31,Guwahati,Assam,Organic Search
C03077,2025-04-06,Male,18,Thiruvananthapuram,Kerala,Referral
C00650,2024-06-10,,34,Lucknow,Uttar Pradesh,Paid Ads
C01547,2025-05-01,,44,Patna,Bihar,Referral
C03558,2025-05-09,Other,,Pune,Maharashtra,Paid Ads
C04367,2025-06-10,Male,21,NOIDA,Uttar Pradesh,Social Media
C03205,2025-07-12,Female,24,Noida,Uttar Pradesh,Social Media
C04195,2026-03-26,Female,22,Ranchi,Jharkhand,Paid Ads
C00631,2025-12-12,Female,27,Ranchi,Jharkhand,Social Media
C00673,2025-06-06,Male,36,Chandigarh,Chandigarh,Organic Search
C01250,2025-04-30,Female,47,THIRUVANANTHAPURAM,Kerala,Organic Search
C00483,2025-10-11,Male,38,Bhubaneswar,Odisha,Paid Ads
C01585,2024-11-22,Male,33,Ahmedabad,Gujarat,Social Media
C00330,2026-03-20,Male,25,Vijayawada,Andhra Pradesh,Social Media
C04640,2026-02-25,Male,23,Kolkata,West Bengal,Paid Ads
C03363,2026-06-20,Female,32,Udaipur,Rajasthan,Organic Search
C01463,2025-03-11,Female,24,Nagpur,Maharashtra,Paid Ads
C03951,2024-10-29,Male,24,Ahmedabad,Gujarat,Paid Ads
C03750,2026-06-04,Female,37,Lucknow,Uttar Pradesh,Social Media
C02579,2025-10-14,Female,34,Ranchi,Jharkhand,Paid Ads
C03823,2025-07-29,Male,27,Delhi,Delhi,Referral
C00050,2026-07-13,Male,29,Kolkata,West Bengal,Organic Search
C04302,2026-06-05,Female,24,Bengaluru,Karnataka,Social Media
C03075,2025-11-04,Female,18,Vijayawada,Andhra Pradesh,Paid Ads
C00859,2024-09-17,Male,35,Faridabad,Haryana,Social Media
C01073,2026-03-08,Female,42,Kanpur,Uttar Pradesh,Referral
C00720,2025-03-26,Other,26,Gurugram,Haryana,Organic Search
C04700,2025-09-20,Male,43,Kolkata,West Bengal,Paid Ads
C02632,2024-12-26,Female,39,Pune,Maharashtra,Referral
C04886,2026-03-04,Female,18,Vijayawada,Andhra Pradesh,Paid Ads
C01661,2025-12-14,,30,Thiruvananthapuram,Kerala,Referral
C01657,2025-12-12,Male,49,Coimbatore,Tamil Nadu,Paid Ads
C02426,2024-11-19,Female,39,Ahmedabad,Gujarat,Organic Search
C03544,2026-01-18,Male,,Noida,Uttar Pradesh,Organic Search
C04241,2024-03-17,Male,25,Ahmedabad,Gujarat,Paid Ads
C04987,2025-12-19,Male,31,Ahmedabad,Gujarat,Email
C04718,2026-06-19,Male,18,Faridabad,Haryana,Social Media
C04902,2025-11-20,Female,18,Delhi,Delhi,Paid Ads
C03324,2026-05-13,Female,21,Bengaluru,Karnataka,Organic Search
C04764,2024-12-22,,25,Bengaluru,Karnataka,Social Media
C04138,2025-05-26,Male,35,Bhubaneswar,Odisha,Organic Search
C02607,2026-01-27,Male,30,Vijayawada,Andhra Pradesh,Paid Ads
C01386,2025-12-27,Male,41,Surat,Gujarat,Paid Ads
C03857,2025-03-25,Female,20,Coimbatore,Tamil Nadu,Organic Search
C01400,2024-09-19,Female,34,Gurugram,Haryana,Social Media
C01196,2025-05-20,Female,23,Thiruvananthapuram,Kerala,Email
C01409,2024-12-28,Female,58,Chennai,Tamil Nadu,Referral
C03846,2025-09-15,Male,22,Surat,Gujarat,Organic Search
C01799,2025-12-05,Male,19,Gurugram,Haryana,Organic Search
C01476,2026-07-21,Female,33,Nagpur,Maharashtra,Organic Search
C03365,2026-03-24,Female,23,Bengaluru,Karnataka,Paid Ads
C00036,2025-12-12,Male,25,Patna,Bihar,Referral
C03561,2025-12-25,Male,29,Kolkata,West Bengal,Social Media
C02346,2026-01-30,Female,45,Nagpur,Maharashtra,Paid Ads
C03543,2024-06-04,Female,41,Visakhapatnam,Andhra Pradesh,Email
C02360,2025-12-24,Male,18,Delhi,Delhi,Paid Ads
C02207,2024-05-17,Female,43,Bhubaneswar,Odisha,Social Media
C03789,2025-07-28,Female,40,Pune,Maharashtra,Organic Search
C01287,2026-02-05,Female,29,Bhopal,Madhya Pradesh,Organic Search
C00350,2025-09-21,Male,25,Ranchi,Jharkhand,Organic Search
C02138,2026-01-12,Male,28,Ranchi,Jharkhand,Social Media
C02692,2026-03-14,Male,30,Indore,Madhya Pradesh,Organic Search
C02998,2025-01-03,Male,18,Nagpur,Maharashtra,Social Media
C03144,2025-11-13,Male,,Indore,Madhya Pradesh,Organic Search
C01682,2026-02-04,Male,30,Coimbatore,Tamil Nadu,Social Media
C04359,2026-02-12,Male,51,Noida,Uttar Pradesh,Paid Ads
C01444,2024-12-14,Male,18,Coimbatore,Tamil Nadu,Social Media
C04677,2024-02-24,Male,22,Faridabad,,Paid Ads
C01672,2025-01-31,Female,32,Kochi,Kerala,Paid Ads
C03200,2025-04-20,Male,38,PUNE,Maharashtra,Organic Search
C01180,2025-09-10,Female,31,Bhopal,Madhya Pradesh,Organic Search
C02799,2026-05-12,,25,Ranchi,Jharkhand,Organic Search
C01693,2025-05-11,Male,42,Visakhapatnam,Andhra Pradesh,Paid Ads
C03896,2024-08-19,Female,25,Bhopal,Madhya Pradesh,Social Media
C00373,2024-06-19,Female,31,Kanpur,Uttar Pradesh,Paid Ads
C03632,2025-11-01,Male,21,nagpur,Maharashtra,Social Media
C01917,2025-05-18,Female,32,Vijayawada,Andhra Pradesh,Organic Search
C01358,2025-05-03,Male,46,Visakhapatnam,Andhra Pradesh,Paid Ads
C01826,2026-03-25,Male,18,Patna,Bihar,Referral
C00787,2025-08-30,Male,31,jaipur,Rajasthan,Organic Search
C00470,2025-06-09,Female,31,Kochi,Kerala,Referral
C00141,2026-03-14,Male,21,Mysuru,Karnataka,Organic Search
C00789,2025-08-08,Female,28,Chandigarh,Chandigarh,Social Media
C00324,2025-10-11,Female,30,Ahmedabad,Gujarat,Social Media
C00051,2026-02-22,Female,44,Kolkata,West Bengal,Referral
C00715,2026-07-05,,31,Chandigarh,Chandigarh,Paid Ads
C04501,2025-12-22,Female,21,Mumbai,Maharashtra,Paid Ads
C02841,2025-12-16,Male,47,Chandigarh,Chandigarh,Paid Ads
C02447,2025-09-29,Female,25,Mumbai,Maharashtra,Paid Ads
C04826,2025-08-31,,29,Udaipur,Rajasthan,Organic Search
C04432,2026-02-22,Male,36,Kochi,Kerala,Referral
C04609,2026-03-29,Male,35,Chandigarh,Chandigarh,Email
C03704,2026-03-08,Female,24,patna,Bihar,Paid Ads
C02667,2026-05-19,Female,19,Coimbatore,Tamil Nadu,Paid Ads
C00407,2025-08-08,Male,30,Thiruvananthapuram,Kerala,Organic Search
C03378,2025-01-22,Female,32,Bhopal,Madhya Pradesh,Paid Ads
C01005,2025-03-21,Male,34,Bhopal,Madhya Pradesh,Social Media
C03758,2025-06-13,Male,25,Kochi,Kerala,Organic Search
C00891,2025-03-18,Male,37,Thiruvananthapuram,Kerala,Organic Search
C02412,2024-03-07,Male,36,Indore,Madhya Pradesh,Organic Search
C02546,2026-03-24,Female,52,Delhi,Delhi,Email
C03455,2025-03-08,Male,44,Chennai,Tamil Nadu,Paid Ads
C02391,2026-01-19,Male,19,Ahmedabad,Gujarat,Referral
C03962,2024-07-29,Male,31,Indore,Madhya Pradesh,Social Media
C00043,2026-02-07,Male,31,Patna,Bihar,Organic Search
C02831,2025-09-01,Male,44,Surat,Gujarat,Referral
C04804,2024-08-05,Female,25,Chandigarh,Chandigarh,Paid Ads
C00304,2024-06-10,Female,42,Jaipur,Rajasthan,Organic Search
C04526,2025-12-06,Female,36,Coimbatore,Tamil Nadu,Social Media
C03769,2025-10-22,Male,46,Kanpur,Uttar Pradesh,Social Media
C00665,2026-03-09,Female,33,Patna,Bihar,Paid Ads
C01178,2025-04-02,Male,18,Kanpur,Uttar Pradesh,Organic Search
C02677,2025-05-31,Female,33,Bengaluru,Karnataka,Email
C01948,2024-12-26,Male,29,Ranchi,Jharkhand,Organic Search
C02502,2026-02-26,Male,24,Bengaluru,Karnataka,Organic Search
C01474,2026-03-13,Male,24,Visakhapatnam,Andhra Pradesh,Organic Search
C04149,2024-12-30,Female,25,Bhopal,Madhya Pradesh,Paid Ads
C03540,2025-08-26,Female,28,Gurugram,,Organic Search
C02133,2025-12-13,Male,18,Bengaluru,Karnataka,Paid Ads
C01027,2025-10-01,Male,35,Gurugram,Haryana,Organic Search
C00962,2024-02-03,Female,32,Indore,Madhya Pradesh,Organic Search
C02890,2025-12-19,Male,32,Thiruvananthapuram,Kerala,Social Media
C03762,2024-05-08,Female,35,Faridabad,Haryana,Paid Ads
C02010,2025-11-15,Male,43,Kochi,Kerala,Organic Search
C02150,2024-11-17,Male,43,Surat,Gujarat,Paid Ads
C04276,2025-01-10,Female,29,Mumbai,Maharashtra,Referral
C02339,2026-02-08,Other,36,Chandigarh,Chandigarh,Paid Ads
C03910,2025-07-21,Female,30,Bhopal,Madhya Pradesh,Organic Search
C00305,2025-10-25,Male,39,Mumbai,Maharashtra,Organic Search
C01441,2025-08-30,Female,27,Jaipur,Rajasthan,Organic Search
C01497,2025-11-12,Male,27,delhi,Delhi,Social Media
C02653,2025-04-04,Male,35,Kolkata,West Bengal,Paid Ads
C02876,2026-03-08,Male,25,Mysuru,Karnataka,Paid Ads
C00917,2025-10-07,Male,37,Lucknow,Uttar Pradesh,Email
C04194,2025-02-12,Female,18,Hyderabad,Telangana,Organic Search
C03743,2024-10-16,Female,32,Delhi,Delhi,Social Media
C02773,2025-01-10,Male,33,CHENNAI,Tamil Nadu,Organic Search
C01625,2026-05-27,Female,40,FARIDABAD,Haryana,Social Media
C03859,2025-06-30,Male,25,Patna,Bihar,Social Media
C00822,2026-01-14,Male,33,visakhapatnam,Andhra Pradesh,Referral
C03319,2024-11-11,Female,29,Kochi,Kerala,Social Media
C01355,2024-07-10,Male,37,Lucknow,Uttar Pradesh,Social Media
C04510,2025-07-06,Female,25,Bhubaneswar,Odisha,Organic Search
C00851,2024-10-16,Male,18,Thiruvananthapuram,Kerala,Organic Search
C01001,2025-07-20,Male,22,Visakhapatnam,Andhra Pradesh,Paid Ads
C03436,2025-07-27,Female,18,Kolkata,West Bengal,Paid Ads
C00019,2026-03-04,Male,26,Coimbatore,Tamil Nadu,Paid Ads
C01638,2025-06-17,Female,29,Thiruvananthapuram,Kerala,Referral
C01668,2025-08-07,Male,20,Faridabad,Haryana,Social Media
C00494,2024-03-21,Female,25,Kolkata,West Bengal,Referral
C01348,2024-07-05,Male,32,Ahmedabad,Gujarat,Paid Ads
C04867,2026-04-27,Male,,Kochi,Kerala,Social Media
C03274,2025-04-30,,18,pune,Maharashtra,Organic Search
C03636,2026-05-05,Female,21,Bhopal,Madhya Pradesh,Organic Search
C03648,2025-05-27,Male,29,Bengaluru,Karnataka,Organic Search
C00688,2026-01-12,Other,29,Vijayawada,Andhra Pradesh,Referral
C03753,2026-04-17,Female,,Patna,Bihar,Organic Search
C01609,2026-04-30,Male,26,Bengaluru,Karnataka,Referral
C04103,2026-02-18,Female,18,Chennai,Tamil Nadu,Social Media
C04000,2025-11-08,Male,34,Ranchi,Jharkhand,Paid Ads
C01010,2025-11-16,Female,51,Gurugram,Haryana,Referral
C02409,2024-09-06,Male,44,Visakhapatnam,Andhra Pradesh,Social Media
C01093,2024-12-19,Male,31,Chandigarh,Chandigarh,Organic Search
C01328,2025-10-23,Male,40,Kanpur,Uttar Pradesh,Organic Search
C01678,2025-01-03,Female,42,udaipur,Rajasthan,Organic Search
C02000,2026-03-06,Male,21,Lucknow,Uttar Pradesh,Paid Ads
C01311,2025-06-02,Female,44,Chennai,Tamil Nadu,Social Media
C03277,2025-09-03,Other,32,Kochi,Kerala,Social Media
C01988,2025-02-15,Female,35,Lucknow,Uttar Pradesh,Organic Search
C03670,2026-02-23,Female,34,Vijayawada,Andhra Pradesh,Email
C00345,2025-04-15,Female,46,Faridabad,Haryana,Organic Search
C04198,2026-05-29,Male,34,Ranchi,Jharkhand,Paid Ads
C00987,2024-08-01,Male,36,Pune,Maharashtra,Organic Search
C03873,2025-03-02,Male,33,Pune,Maharashtra,Organic Search
C03829,2026-07-07,Female,37,Udaipur,Rajasthan,Social Media
C04325,2024-08-07,Female,37,Kochi,Kerala,Paid Ads
C04024,2025-05-25,Male,20,Bhubaneswar,Odisha,Social Media
C03110,2025-07-15,Female,22,Chennai,Tamil Nadu,Organic Search
C03049,2024-12-06,Female,32,Pune,Maharashtra,Organic Search
C01143,2025-03-05,Female,26,Mysuru,Karnataka,Organic Search
C02359,2026-04-23,Female,27,Kanpur,Uttar Pradesh,Social Media
C01199,2026-05-24,Male,33,Lucknow,Uttar Pradesh,Paid Ads
C00086,2025-04-01,Female,27,Delhi,Delhi,Organic Search
C01519,2025-11-30,Female,27,Patna,Bihar,Email
C00517,2025-10-05,Male,44,Indore,Madhya Pradesh,Email
C01382,2026-05-05,Female,21,Jaipur,Rajasthan,Paid Ads
C02717,2025-06-11,Male,21,Coimbatore,Tamil Nadu,Referral
C03103,2024-02-09,Female,31,Ranchi,Jharkhand,Paid Ads
C01015,2025-11-15,Female,29,Lucknow,Uttar Pradesh,Email
C00129,2024-11-23,Male,19,Ahmedabad,Gujarat,Paid Ads
C01365,2025-04-13,Male,18,Bhubaneswar,Odisha,Paid Ads
C04329,2025-12-10,Female,36,Bhopal,Madhya Pradesh,Referral
C03143,2024-11-28,Female,24,Bhopal,Madhya Pradesh,Paid Ads
C00892,2025-02-03,Female,19,Kanpur,Uttar Pradesh,Paid Ads
C02794,2025-12-04,Female,18,Bhubaneswar,Odisha,Social Media
C04220,2025-09-18,Female,36,Jaipur,,Social Media
C01360,2026-03-30,Male,18,Guwahati,Assam,Organic Search
C00308,2025-05-04,Male,25,Jaipur,Rajasthan,Paid Ads
C01662,2025-11-18,Female,18,Delhi,Delhi,Paid Ads
C02432,2024-12-28,Female,24,Visakhapatnam,Andhra Pradesh,Organic Search
C03956,2026-06-01,Female,22,Kanpur,Uttar Pradesh,Social Media
C01318,2025-08-23,Male,24,Chandigarh,Chandigarh,Referral
C04316,2024-11-12,Male,,Coimbatore,Tamil Nadu,Organic Search
C02475,2025-09-24,Female,41,Lucknow,Uttar Pradesh,Social Media
C02543,2025-04-11,Female,28,Surat,Gujarat,Social Media
C01247,2026-02-16,Male,32,Bengaluru,Karnataka,Social Media
C01209,2026-04-01,Female,18,Kochi,Kerala,Paid Ads
C00217,2025-10-22,Female,34,Delhi,Delhi,Paid Ads
C04305,2025-11-17,Female,28,Kanpur,Uttar Pradesh,Social Media
C03081,2025-02-12,Male,36,Vijayawada,Andhra Pradesh,Email
C01240,2025-07-26,Female,29,Kochi,Kerala,Social Media
C02290,2025-09-01,Female,32,Kanpur,Uttar Pradesh,Social Media
C02741,2025-07-20,Male,35,Indore,Madhya Pradesh,Social Media
C00276,2026-04-03,Male,25,Kanpur,Uttar Pradesh,Organic Search
C00490,2025-12-11,Other,47,Kanpur,Uttar Pradesh,Paid Ads
C01036,2026-02-25,Male,18,Patna,Bihar,Organic Search
C01230,2024-04-06,Female,21,Delhi,Delhi,Organic Search
C04598,2025-07-06,Male,27,Bhopal,Madhya Pradesh,Paid Ads
C01009,2025-09-18,Other,43,Surat,Gujarat,Organic Search
C04079,2024-09-18,Female,43,Thiruvananthapuram,Kerala,Social Media
C04537,2026-02-20,Male,23,Coimbatore,Tamil Nadu,Organic Search
C03201,2026-01-06,,31,kanpur,Uttar Pradesh,Email
C02533,2024-08-18,Female,36,Thiruvananthapuram,Kerala,Social Media
C04181,2026-03-18,Male,44,PATNA,Bihar,Paid Ads
C01059,2026-07-19,,39,NAGPUR,Maharashtra,Paid Ads
C02167,2024-11-04,Female,27,Ranchi,Jharkhand,Organic Search
C04213,2024-11-08,Female,38,Bengaluru,Karnataka,Paid Ads
C00282,2024-07-15,Male,18,thiruvananthapuram,Kerala,Organic Search
C03586,2024-09-18,Male,,Patna,Bihar,Organic Search
C01317,2026-07-12,Male,26,Nagpur,Maharashtra,Social Media
C04991,2026-04-10,Other,39,Ranchi,,Referral
C00969,2024-04-21,Female,20,Chandigarh,Chandigarh,Paid Ads
C03250,2025-12-13,Male,29,Udaipur,Rajasthan,Paid Ads
C03942,2026-07-17,Male,32,Gurugram,Haryana,Organic Search
C03185,2024-12-02,,30,Kanpur,Uttar Pradesh,Organic Search
C04285,2025-05-20,Female,47,Noida,Uttar Pradesh,Referral
C00620,2026-07-26,Male,43,Pune,Maharashtra,Organic Search
C03253,2025-03-30,Male,44,Bengaluru,Karnataka,Email
C01743,2025-05-08,Male,33,Vijayawada,Andhra Pradesh,Paid Ads
C01391,2025-05-07,Female,39,Delhi,Delhi,Paid Ads
C04072,2025-03-03,Female,22,Noida,Uttar Pradesh,Organic Search
C01848,2025-09-07,Male,30,Bengaluru,Karnataka,Organic Search
C01580,2024-05-15,Male,28,Thiruvananthapuram,Kerala,Social Media
C01656,2026-01-23,Male,25,Hyderabad,Telangana,Social Media
C02353,2026-05-27,Female,39,Coimbatore,Tamil Nadu,Social Media
C02213,2025-08-17,Male,34,Noida,Uttar Pradesh,Social Media
C02021,2026-04-17,Female,29,Kolkata,West Bengal,Email
C04985,2026-03-26,Male,35,Hyderabad,Telangana,Organic Search
C01957,2025-03-24,Female,31,Udaipur,Rajasthan,Organic Search
C01308,2026-02-11,,18,Patna,Bihar,Paid Ads
C02004,2025-02-02,,45,Noida,Uttar Pradesh,Social Media
C04468,2024-10-16,Female,27,Mysuru,Karnataka,Email
C00576,2025-07-29,Female,44,Bhopal,Madhya Pradesh,Organic Search
C02361,2025-07-21,Male,21,Kochi,Kerala,Organic Search
C04214,2025-03-04,Male,22,Hyderabad,Telangana,Paid Ads
C04449,2024-07-21,Male,19,Noida,Uttar Pradesh,Social Media
C01707,2024-03-12,Other,22,Noida,Uttar Pradesh,Organic Search
C04859,2024-09-10,Male,39,Hyderabad,Telangana,Paid Ads
C03979,2024-10-24,Male,54,Ranchi,Jharkhand,Paid Ads
C01281,2024-09-09,Female,19,Bhubaneswar,Odisha,Social Media
C00862,2026-03-29,,18,Jaipur,Rajasthan,Paid Ads
C04344,2024-02-17,Male,43,Chennai,Tamil Nadu,Social Media
C01802,2025-04-11,Male,18,Hyderabad,Telangana,Paid Ads
C01629,2026-05-05,Female,58,surat,Gujarat,Organic Search
C01994,2025-01-04,Other,51,Kanpur,Uttar Pradesh,Organic Search
C02640,2026-03-05,Male,35,Mumbai,Maharashtra,Email
C00270,2025-07-09,Male,43,Chandigarh,Chandigarh,Email
C00630,2025-01-18,Female,18,Surat,Gujarat,Social Media
C03082,2026-06-10,Female,18,Udaipur,Rajasthan,Organic Search
C02335,2024-10-01,Male,36,Visakhapatnam,Andhra Pradesh,Organic Search
C02967,2025-09-12,Male,18,Thiruvananthapuram,Kerala,Organic Search
C00301,2025-11-29,Male,29,Guwahati,Assam,Organic Search
C00460,2025-05-08,Female,42,Bhubaneswar,Odisha,Social Media
C01448,2025-09-03,Female,27,Mysuru,Karnataka,Paid Ads
C01473,2026-07-07,Female,23,Surat,Gujarat,Organic Search
C02047,2025-10-20,Male,42,Nagpur,Maharashtra,Organic Search
C04240,2025-05-20,Male,39,Jaipur,Rajasthan,Paid Ads
C03786,2026-04-04,,41,Udaipur,Rajasthan,Social Media
C02114,2026-03-06,Female,30,Chandigarh,Chandigarh,Paid Ads
C00028,2025-01-31,Female,30,Gurugram,Haryana,Paid Ads
C03861,2025-04-22,Female,32,Chandigarh,Chandigarh,Organic Search
C04535,2025-10-24,Male,43,Udaipur,Rajasthan,Paid Ads
C00838,2025-10-02,Female,33,Delhi,Delhi,Organic Search
C04689,2025-10-27,Male,40,Chennai,Tamil Nadu,Organic Search
C02009,2025-11-26,Female,34,Chandigarh,Chandigarh,Paid Ads
C04920,2025-10-31,Male,47,Bhubaneswar,Odisha,Social Media
C00504,2026-01-31,Female,20,Ahmedabad,Gujarat,Paid Ads
C03335,2024-09-10,,48,Visakhapatnam,Andhra Pradesh,Organic Search
C04317,2025-08-24,,27,Kolkata,West Bengal,Organic Search
C00381,2025-07-02,Male,38,Nagpur,Maharashtra,Organic Search
C01852,2024-04-27,Female,22,Lucknow,Uttar Pradesh,Organic Search
C01526,2026-01-13,Male,32,Faridabad,Haryana,Organic Search
C02366,2025-08-06,Female,18,Pune,Maharashtra,Social Media
C04873,2025-12-05,Female,18,Bhubaneswar,Odisha,Paid Ads
C03053,2025-12-18,Male,42,Coimbatore,Tamil Nadu,Organic Search
C02885,2025-08-11,Male,38,Visakhapatnam,Andhra Pradesh,Referral
C02341,2025-08-07,Male,41,Bengaluru,Karnataka,Social Media
C00375,2024-02-03,Male,34,Delhi,Delhi,Social Media
C04386,2026-03-18,Female,40,chandigarh,Chandigarh,Social Media
C02382,2025-06-21,Female,27,Udaipur,Rajasthan,Referral
C04322,2024-11-13,Male,29,Surat,Gujarat,Email
C00940,2024-07-07,Female,41,Hyderabad,Telangana,Organic Search
C03872,2024-08-16,Female,28,Kolkata,West Bengal,Organic Search
C04177,2025-10-09,Male,32,Bhopal,Madhya Pradesh,Referral
C02800,2025-07-04,Female,27,Coimbatore,Tamil Nadu,Paid Ads
C02148,2026-06-13,Male,32,Mysuru,Karnataka,Organic Search
C03839,2025-03-17,Male,37,Chandigarh,Chandigarh,Paid Ads
C04553,2026-05-12,Male,30,Ranchi,Jharkhand,Organic Search
C04228,2026-07-03,Female,18,Surat,Gujarat,Organic Search
C02069,2024-04-28,Male,47,Gurugram,Haryana,Paid Ads
C00530,2026-01-16,Male,27,Mysuru,Karnataka,Paid Ads
C03752,2026-05-26,Female,32,Delhi,Delhi,Paid Ads
C00637,2024-07-11,Male,40,Bengaluru,Karnataka,Organic Search
C01270,2026-07-17,,19,Surat,Gujarat,Organic Search
C00186,2025-11-02,Female,41,KOLKATA,,Organic Search
C03840,2025-09-29,Female,29,Bhopal,Madhya Pradesh,Organic Search
C03198,2025-09-30,Male,22,Delhi,Delhi,Organic Search
C03856,2026-03-31,Male,18,Hyderabad,Telangana,Paid Ads
C01798,2025-12-01,Female,33,Nagpur,Maharashtra,Paid Ads
C02980,2026-02-03,Female,31,Chandigarh,Chandigarh,Paid Ads
C01442,2026-03-26,Female,31,Nagpur,Maharashtra,Paid Ads
C04356,2024-09-03,Male,43,Noida,Uttar Pradesh,Organic Search
C04887,2025-12-28,Male,36,Mumbai,Maharashtra,Referral
C01536,2024-03-07,Male,41,Chandigarh,Chandigarh,Social Media
C04954,2025-09-09,Female,23,Udaipur,Rajasthan,Paid Ads
C01274,2025-01-18,Male,40,Thiruvananthapuram,Kerala,Social Media
C02468,2025-11-03,Female,42,Kolkata,West Bengal,Social Media
C00608,2024-04-07,Male,22,Vijayawada,Andhra Pradesh,Organic Search
C03406,2025-10-13,Male,18,Bhubaneswar,Odisha,Email
C01713,2026-03-03,Male,26,Mumbai,Maharashtra,Paid Ads
C02200,2026-02-12,Female,18,Surat,Gujarat,Paid Ads
C00956,2025-04-26,Female,27,Visakhapatnam,Andhra Pradesh,Organic Search
C02580,2026-02-17,Female,24,Surat,Gujarat,Social Media
C03919,2025-08-25,Male,22,Ahmedabad,Gujarat,Paid Ads
C04438,2025-04-27,Male,31,Nagpur,Maharashtra,Paid Ads
C03399,2024-11-05,Female,41,Bhopal,Madhya Pradesh,Paid Ads
C03707,2026-05-15,Male,32,Delhi,Delhi,Organic Search
C00404,2026-01-02,Female,42,Guwahati,Assam,Organic Search
C02072,2026-04-11,Male,23,Delhi,Delhi,Organic Search
C04768,2024-09-29,Female,,Thiruvananthapuram,Kerala,Referral
C01978,2025-10-29,Female,37,Delhi,,Paid Ads
C00159,2026-04-19,Male,18,Pune,Maharashtra,Paid Ads
C01749,2025-11-19,Male,46,Indore,Madhya Pradesh,Paid Ads
C02910,2025-05-07,Female,35,Nagpur,Maharashtra,Paid Ads
C03554,2026-02-23,Female,23,Ranchi,Jharkhand,Organic Search
C00903,2025-06-30,Male,18,Mumbai,Maharashtra,Referral
C00353,2025-10-13,Male,21,Kochi,Kerala,Paid Ads
C01231,2025-06-17,Male,49,Ahmedabad,Gujarat,Social Media
C04784,2025-09-25,Male,35,Udaipur,Rajasthan,Paid Ads
C02141,2025-05-30,Male,20,Ranchi,Jharkhand,Social Media
C00445,2026-05-21,,18,Ranchi,Jharkhand,Referral
C04961,2026-01-08,Female,24,Coimbatore,Tamil Nadu,Email
C00755,2025-11-27,Male,36,Delhi,,Organic Search
C01738,2025-11-05,Male,30,Indore,Madhya Pradesh,Paid Ads
C02972,2025-10-14,Male,27,Indore,Madhya Pradesh,Social Media
C04992,2025-02-12,,25,Coimbatore,Tamil Nadu,Organic Search
C02921,2024-07-07,Female,32,Noida,Uttar Pradesh,Email
C00312,2024-11-07,Female,48,Jaipur,Rajasthan,Paid Ads
C00549,2025-07-09,Female,25,Ahmedabad,Gujarat,Organic Search
