order_id,customer_id,order_date,payment_method,order_status,discount_amount,shipping_fee
O023349,C02040,2026-07-11,Debit Card,Completed,0.0,0.0
O005155,C01174,2026-07-23,Debit Card,Pending,0.0,0.0
O012895,C00602,2026-04-22,Net Banking,Completed,602.28,0.0
O014127,C04583,2026-06-06,Net Banking,Completed,0.0,0.0
O005665,C03629,2026-04-26,Debit Card,Completed,493.62,0.0
O022040,C04404,2026-06-13,UPI,Completed,251.75,0.0
O016410,C01668,2026-03-25,UPI,Completed,0.0,0.0
O019565,C01381,2025-03-08,Credit Card,Completed,0.0,0.0
O015552,C00999,2026-08-24,UPI,Completed,679.08,0.0
O025136,C03349,2026-07-27,UPI,Completed,0.0,49.0
O002971,C01744,2025-04-18,Net Banking,Completed,0.0,0.0
O019930,C04969,2026-03-06,Credit Card,Completed,760.53,0.0
O007000,C03510,2026-02-02,UPI,Completed,0.0,0.0
O016466,C03753,2026-03-13,UPI,Completed,154.84,0.0
O000494,C01872,2025-07-29,UPI,Completed,366.54,0.0
O008665,C02304,2026-02-06,Credit Card,Completed,0.0,0.0
O015581,C03987,2026-08-17,Debit Card,Completed,0.0,0.0
O016121,C03455,2026-06-25,UPI,Completed,3736.07,0.0
O013802,C00488,2025-12-11,Cash on Delivery,Completed,0.0,0.0
O010483,C03955,2026-04-01,UPI,Completed,0.0,0.0
O006027,C00306,2025-10-15,UPI,Completed,0.0,0.0
O007239,C00644,2026-04-23,UPI,Returned,553.62,0.0
O022799,C02350,2026-08-03,Net Banking,Completed,147.27,0.0
O021503,C00521,2025-08-05,Net Banking,Completed,0.0,0.0
O001926,C01418,2026-01-19,Cash on Delivery,Completed,0.0,0.0
O011142,C00174,2026-08-20,UPI,Returned,0.0,49.0
O002551,C02551,2025-10-03,Credit Card,Completed,0.0,0.0
O013302,C00698,2026-07-06,Cash on Delivery,Completed,1221.85,0.0
O023450,C02929,2025-10-18,Cash on Delivery,Completed,760.53,0.0
O021927,C03681,2026-01-09,Credit Card,Cancelled,2445.55,0.0
O010980,C00579,2026-01-07,UPI,Completed,0.0,0.0
O014926,C04662,2025-10-14,Cash on Delivery,Completed,0.0,0.0
O012930,C01583,2026-04-10,Cash on Delivery,Completed,716.72,0.0
O019616,C00893,2026-02-14,UPI,Completed,934.01,0.0
O018076,C04970,2026-05-19,Debit Card,Completed,0.0,0.0
O013293,C00698,2025-06-12,Cash on Delivery,Completed,0.0,0.0
O012564,C01172,2026-02-15,Cash on Delivery,Completed,320.13,0.0
O000816,C01074,2025-10-18,Debit Card,Completed,0.0,0.0
O022365,C00148,2026-03-27,UPI,Completed,678.54,0.0
O007608,C04626,2026-04-01,Credit Card,Completed,357.3,0.0
O004088,C02678,2025-05-14,Credit Card,Completed,0.0,0.0
O020262,C02942,2025-12-13,Credit Card,Completed,0.0,0.0
O019479,C00040,2026-04-02,UPI,Completed,703.95,0.0
O023986,C00761,2025-05-08,UPI,Completed,0.0,0.0
O024165,C01253,2025-05-25,Net Banking,Completed,488.41,0.0
O025257,C03374,2025-10-01,Debit Card,Cancelled,1012.8,0.0
O022250,C04951,2026-08-23,UPI,Completed,0.0,0.0
O019669,C00850,2026-05-17,UPI,Returned,413.4,0.0
O006923,C04050,2026-01-09,UPI,Returned,0.0,0.0
O008908,C04597,2026-06-27,Credit Card,Completed,0.0,49.0
O000661,C00671,2026-07-31,Credit Card,Completed,0.0,0.0
O018841,C04089,2026-04-15,UPI,Completed,249.86,0.0
O007359,C04490,2026-01-20,Credit Card,Completed,0.0,0.0
O024290,C02725,2026-05-04,Credit Card,Completed,51.4,49.0
O018383,C02947,2025-10-26,UPI,Completed,346.4,0.0
O018569,C01411,2026-05-05,Debit Card,Completed,0.0,0.0
O001462,C00712,2026-04-29,UPI,Completed,419.52,0.0
O002410,C02742,2026-02-21,UPI,Cancelled,0.0,0.0
O000297,C02810,2025-11-13,Debit Card,Completed,0.0,0.0
O007549,C03101,2026-01-16,UPI,Completed,0.0,0.0
O007943,C04267,2025-01-26,Debit Card,Completed,1385.74,0.0
O021214,C03029,2025-12-07,Debit Card,Completed,0.0,0.0
O005790,C00192,2026-01-24,Debit Card,Cancelled,0.0,0.0
O026021,C00302,2026-01-22,Cash on Delivery,Completed,0.0,0.0
O021352,C01701,2026-06-25,Net Banking,Completed,0.0,0.0
O017712,C00307,2026-07-06,Debit Card,Completed,0.0,0.0
O021531,C02769,2025-11-28,Credit Card,Completed,138.35,0.0
O021937,C03301,2025-09-11,UPI,Completed,1076.96,0.0
O024327,C00385,2025-12-02,Debit Card,Completed,0.0,0.0
O012421,C00966,2025-08-05,Net Banking,Completed,0.0,0.0
O021089,C02724,2026-07-24,Cash on Delivery,Completed,176.83,0.0
O009856,C04389,2026-05-11,UPI,Completed,0.0,0.0
O027285,C01479,2026-07-11,UPI,Completed,0.0,0.0
O018463,C01051,2026-06-15,UPI,Completed,211.0,0.0
O013796,C00488,2025-11-18,UPI,Completed,0.0,0.0
O008382,C03627,2025-03-25,Cash on Delivery,Completed,0.0,0.0
O017677,C00549,2025-12-05,UPI,Completed,0.0,0.0
O016862,C04598,2025-08-06,Credit Card,Completed,308.85,0.0
O019675,C02738,2025-10-27,Debit Card,Completed,0.0,0.0
O017035,C02004,2026-07-14,UPI,Completed,0.0,0.0
O004191,C02234,2026-04-23,UPI,Completed,1576.26,0.0
O024958,C02939,2025-08-18,UPI,Completed,0.0,0.0
O004351,C01486,2026-07-07,Debit Card,Completed,685.93,0.0
O008742,C04247,2026-08-03,UPI,Completed,804.59,0.0
O016376,C00851,2025-07-21,UPI,Completed,0.0,0.0
O007631,C00326,2026-04-27,UPI,Returned,982.76,0.0
O025730,C03262,2026-08-15,Debit Card,Completed,1521.72,0.0
O002724,C00878,2025-05-12,,Returned,0.0,0.0
O025102,C04604,2026-07-24,Cash on Delivery,Cancelled,406.26,0.0
O016878,C02533,2026-02-19,Debit Card,Completed,1282.86,0.0
O012460,C03528,2025-11-25,UPI,Completed,60.61,0.0
O001464,C00712,2026-05-31,Debit Card,Completed,0.0,0.0
O000497,C01872,2026-08-10,UPI,Completed,0.0,0.0
O022073,C03715,2025-06-02,UPI,Completed,0.0,0.0
O011697,C00640,2025-07-14,Debit Card,Completed,245.37,0.0
O004009,C03834,2026-05-11,Credit Card,Completed,0.0,0.0
O020062,C03501,2026-04-25,Credit Card,Cancelled,0.0,0.0
O002288,C01659,2026-01-08,Credit Card,Completed,0.0,0.0
O008656,C02212,2026-02-02,Credit Card,Completed,2202.19,0.0
O011983,C00269,2025-09-02,,Completed,0.0,0.0
O009158,C03695,2026-07-06,UPI,Completed,0.0,0.0
O000445,C01671,2025-12-20,Credit Card,Completed,0.0,49.0
O010269,C03657,2025-08-17,Credit Card,Pending,437.47,0.0
O008631,C04215,2026-02-02,Debit Card,Completed,0.0,0.0
O000673,C02802,2026-08-12,UPI,Returned,0.0,0.0
O001495,C01527,2026-07-19,Cash on Delivery,Completed,0.0,0.0
O018745,C02995,2026-02-08,,Completed,457.49,0.0
O018362,C02782,2026-01-09,UPI,Completed,0.0,0.0
O005262,C01002,2026-01-26,Credit Card,Completed,0.0,0.0
O011745,C02674,2026-08-21,Cash on Delivery,Completed,0.0,0.0
O003752,C00444,2026-05-01,UPI,Completed,240.56,0.0
O002671,C03127,2025-09-17,UPI,Completed,0.0,0.0
O015218,C03684,2026-08-10,UPI,Completed,0.0,0.0
O013379,C02160,2026-07-26,UPI,Completed,73.73,0.0
O002084,C00091,2026-01-05,UPI,Completed,0.0,0.0
O000081,C04523,2026-02-24,Cash on Delivery,Completed,115.32,0.0
O024246,C03963,2026-05-15,Debit Card,Completed,202.52,0.0
O023780,C00365,2025-01-02,Net Banking,Cancelled,437.49,0.0
O014151,C04531,2026-05-05,UPI,Completed,0.0,0.0
O009697,C03098,2025-01-30,Credit Card,Completed,313.21,0.0
O014068,C04280,2026-04-30,Cash on Delivery,Completed,136.39,0.0
O023419,C00724,2026-07-30,Credit Card,Completed,0.0,0.0
O006573,C04881,2025-11-30,Credit Card,Completed,0.0,0.0
O021388,C01380,2025-10-26,UPI,Completed,0.0,0.0
O000538,C03064,2025-01-17,Debit Card,Completed,266.11,0.0
O012701,C02405,2026-07-03,Net Banking,Completed,0.0,0.0
O027006,C02455,2025-09-27,Credit Card,Completed,1106.29,0.0
O000647,C00417,2026-07-19,Cash on Delivery,Returned,222.22,0.0
O019031,C00675,2026-04-27,UPI,Completed,0.0,0.0
O012483,C02884,2026-06-03,UPI,Completed,0.0,0.0
O003110,C04879,2026-05-31,Debit Card,Completed,0.0,0.0
O026266,C04904,2025-12-14,UPI,Completed,0.0,0.0
O025346,C01688,2026-01-20,UPI,Completed,260.07,0.0
O009625,C01412,2026-03-30,UPI,Returned,0.0,0.0
O014936,C01453,2025-05-30,UPI,Completed,3358.86,0.0
O021356,C04403,2026-05-04,UPI,Completed,464.03,0.0
O023012,C00478,2026-07-15,UPI,Completed,0.0,0.0
O008525,C02319,2025-12-25,Net Banking,Completed,1086.14,0.0
O003031,C01667,2026-04-28,UPI,Completed,275.59,0.0
O002103,C03639,2026-01-04,Credit Card,Completed,0.0,0.0
O009555,C03460,2025-06-23,UPI,Completed,0.0,0.0
O019838,C01595,2026-05-04,UPI,Completed,1660.86,0.0
O007146,C02084,2026-06-13,Cash on Delivery,Completed,0.0,0.0
O025544,C00513,2025-08-02,UPI,Completed,0.0,0.0
O003892,C02560,2026-08-13,Credit Card,Completed,0.0,0.0
O026930,C00864,2026-02-20,Credit Card,Completed,0.0,0.0
O001996,C02687,2025-09-10,Credit Card,Cancelled,0.0,0.0
O024871,C02387,2026-05-24,Credit Card,Completed,328.74,0.0
O010787,C03271,2025-12-24,UPI,Completed,0.0,0.0
O004926,C01056,2025-03-03,UPI,Returned,513.1,0.0
O004976,C03016,2026-07-24,,Completed,0.0,0.0
O022541,C04136,2026-04-04,UPI,Completed,0.0,0.0
O009423,C02752,2025-07-27,UPI,Completed,439.17,0.0
O010640,C01813,2026-03-27,Cash on Delivery,Completed,0.0,0.0
O002979,C04532,2026-08-21,UPI,Completed,462.12,0.0
O003574,C02768,2026-05-17,,Pending,0.0,0.0
O007373,C00756,2026-04-04,Credit Card,Completed,0.0,0.0
O026421,C03109,2026-06-01,Debit Card,Completed,0.0,0.0
O024176,C01253,2026-03-21,UPI,Completed,0.0,0.0
O001116,C04341,2025-06-23,UPI,Completed,0.0,0.0
O013016,C01837,2026-05-14,Credit Card,Pending,0.0,0.0
O003089,C02390,2026-03-28,Credit Card,Completed,1288.59,0.0
O013786,C02766,2026-07-21,UPI,Completed,0.0,49.0
O003467,C02173,2025-11-22,UPI,Completed,0.0,0.0
O021866,C01312,2026-08-07,Cash on Delivery,Completed,0.0,0.0
O013748,C03560,2025-11-15,UPI,Completed,0.0,0.0
O021408,C00075,2026-08-02,Credit Card,Completed,0.0,0.0
O013263,C01930,2026-03-14,UPI,Completed,348.67,0.0
O017122,C01802,2026-07-14,UPI,Completed,0.0,0.0
O008233,C00726,2026-05-13,Net Banking,Completed,0.0,0.0
O014962,C00561,2025-12-09,UPI,Completed,690.04,0.0
O007625,C01449,2025-07-15,UPI,Returned,1029.55,0.0
O014482,C02045,2025-09-30,Credit Card,Returned,1244.89,0.0
O007026,C00863,2026-08-01,Credit Card,Completed,142.7,0.0
O000800,C00427,2026-05-07,Cash on Delivery,Completed,0.0,0.0
O026546,C04283,2026-02-12,UPI,Completed,0.0,0.0
O000428,C00241,2026-07-12,Net Banking,Completed,630.43,0.0
O026554,C00609,2026-02-04,UPI,Completed,1370.43,0.0
O018485,C04506,2026-05-18,,Completed,0.0,0.0
O017005,C02213,2025-08-19,Credit Card,Completed,878.31,0.0
O014839,C03660,2026-05-16,Debit Card,Completed,0.0,0.0
O018767,C04758,2026-01-25,,Completed,1060.6,0.0
O014185,C03434,2025-10-16,Net Banking,Completed,0.0,0.0
O022576,C01333,2026-07-19,UPI,Completed,575.57,0.0
O025930,C01896,2026-06-24,UPI,Completed,275.2,0.0
O020719,C01521,2026-02-21,Debit Card,Completed,655.46,0.0
O018494,C04536,2026-08-30,UPI,Completed,0.0,0.0
O026653,C04098,2025-12-04,Debit Card,Completed,486.3,0.0
O011499,C02281,2026-07-21,UPI,Completed,778.06,0.0
O007635,C01052,2025-04-17,UPI,Completed,826.07,0.0
O000233,C04697,2026-07-11,UPI,Completed,0.0,0.0
O021245,C01709,2026-06-15,Credit Card,Completed,646.25,0.0
O019222,C01194,2026-08-21,UPI,Completed,606.74,0.0
O026041,C03421,2025-03-12,Net Banking,Completed,0.0,0.0
O024195,C03375,2026-05-29,UPI,Completed,0.0,0.0
O007424,C02380,2026-04-06,Cash on Delivery,Completed,375.77,0.0
O024583,C00471,2025-07-16,Credit Card,Completed,1005.08,0.0
O015983,C01917,2026-07-05,UPI,Completed,465.65,0.0
O004024,C01478,2025-12-22,Debit Card,Completed,0.0,0.0
O026942,C04494,2026-03-05,Credit Card,Completed,207.89,0.0
O005370,C01655,2025-07-24,Debit Card,Completed,0.0,0.0
O022892,C00095,2025-07-06,Cash on Delivery,Returned,458.49,0.0
O017878,C03679,2026-05-20,Debit Card,Completed,0.0,0.0
O018115,C03755,2026-02-25,Net Banking,Completed,0.0,0.0
O006885,C01878,2025-03-11,UPI,Completed,0.0,0.0
O024996,C02783,2025-10-14,Debit Card,Completed,292.46,0.0
O012289,C00532,2026-01-04,UPI,Completed,308.49,0.0
O013188,C02506,2025-06-20,Credit Card,Completed,0.0,49.0
O007903,C00218,2026-07-08,UPI,Completed,0.0,0.0
O020730,C01521,2026-04-02,UPI,Completed,0.0,0.0
O008217,C00031,2026-03-05,UPI,Completed,0.0,0.0
O010052,C02134,2026-03-19,UPI,Completed,0.0,0.0
O018704,C00738,2026-04-26,UPI,Completed,824.48,0.0
O003884,C00185,2026-04-21,Credit Card,Completed,654.15,0.0
O004413,C04459,2026-03-01,UPI,Completed,55.94,0.0
O002315,C03698,2026-07-23,Credit Card,Completed,0.0,0.0
O012835,C02302,2026-07-14,Cash on Delivery,Completed,0.0,0.0
O010316,C02922,2025-12-06,UPI,Returned,0.0,0.0
O026859,C04947,2026-06-09,UPI,Completed,0.0,0.0
O007413,C04931,2026-06-28,Cash on Delivery,Completed,0.0,0.0
O017467,C01536,2025-04-09,Debit Card,Completed,37.32,0.0
O018663,C02845,2025-12-26,UPI,Completed,441.65,0.0
O015943,C03200,2025-12-04,Net Banking,Completed,0.0,0.0
O018623,C04585,2026-03-13,UPI,Completed,0.0,0.0
O004834,C00932,2026-01-10,Cash on Delivery,Completed,0.0,0.0
O017724,C02357,2025-07-04,Net Banking,Completed,1482.75,0.0
O013419,C04366,2026-06-06,Debit Card,Completed,1314.82,0.0
O009451,C00077,2025-05-19,UPI,Returned,0.0,0.0
O003425,C02410,2025-08-20,UPI,Completed,0.0,0.0
O022524,C04580,2026-04-22,Debit Card,Completed,0.0,0.0
O009618,C04783,2026-08-12,UPI,Completed,620.53,0.0
O005948,C00938,2026-07-12,Cash on Delivery,Completed,535.61,0.0
O027170,C01276,2025-10-10,Debit Card,Completed,0.0,0.0
O015258,C02852,2025-04-04,UPI,Cancelled,0.0,0.0
O027100,C02696,2026-08-02,Net Banking,Completed,0.0,0.0
O022516,C02688,2026-07-02,Net Banking,Completed,0.0,0.0
O008210,C00031,2026-03-05,Credit Card,Completed,441.28,0.0
O000798,C02654,2026-02-20,UPI,Completed,0.0,0.0
O001884,C04891,2026-05-24,UPI,Completed,0.0,49.0
O001199,C01232,2026-04-14,UPI,Completed,348.06,0.0
O019456,C04421,2026-01-18,UPI,Pending,1464.69,0.0
O002794,C00220,2026-07-06,UPI,Completed,0.0,0.0
O021069,C02792,2026-08-19,Debit Card,Completed,0.0,0.0
O018404,C01560,2026-05-20,UPI,Completed,0.0,0.0
O016865,C04598,2025-10-18,UPI,Completed,0.0,0.0
O007127,C02498,2026-07-01,Net Banking,Cancelled,0.0,0.0
O022489,C04408,2025-07-18,Net Banking,Completed,71.64,0.0
O013766,C04848,2025-07-24,UPI,Completed,1595.33,0.0
O008262,C02488,2025-03-23,Debit Card,Completed,0.0,0.0
O004356,C01193,2025-03-11,UPI,Completed,0.0,0.0
O024552,C00358,2025-12-13,UPI,Completed,72.93,0.0
O001421,C02092,2026-05-18,UPI,Completed,0.0,0.0
O005206,C03505,2026-01-31,Debit Card,Completed,929.42,0.0
O001235,C00034,2026-07-19,Credit Card,Completed,956.81,0.0
O019196,C04575,2026-06-14,Net Banking,Completed,0.0,0.0
O009256,C00359,2025-11-26,UPI,Completed,0.0,49.0
O016815,C00217,2026-04-11,Credit Card,Completed,656.29,0.0
O019147,C03330,2026-01-23,UPI,Completed,314.0,0.0
O002329,C03652,2025-09-15,Credit Card,Completed,0.0,0.0
O016612,C03049,2026-05-06,UPI,Completed,960.99,0.0
O017284,C01852,2026-04-08,Debit Card,Completed,0.0,0.0
O021434,C02077,2026-02-28,UPI,Returned,48.77,49.0
O016962,C03942,2026-07-14,UPI,Completed,0.0,0.0
O004234,C00299,2026-02-24,Debit Card,Completed,0.0,0.0
O000685,C00539,2026-02-28,UPI,Completed,0.0,0.0
O019809,C00885,2026-01-15,UPI,Completed,1652.27,0.0
O017343,C03872,2026-08-19,UPI,Completed,0.0,0.0
O005795,C01490,2025-10-21,Credit Card,Completed,588.59,0.0
O008954,C04934,2025-11-02,Cash on Delivery,Completed,556.81,0.0
O008989,C03114,2025-07-19,Credit Card,Returned,0.0,0.0
O010781,C03271,2025-11-29,Credit Card,Completed,0.0,0.0
O000438,C01555,2026-06-11,Credit Card,Completed,25.26,49.0
O025117,C02787,2026-05-07,Credit Card,Completed,0.0,0.0
O015927,C04677,2025-06-17,,Completed,380.37,0.0
O006432,C04424,2026-05-28,Cash on Delivery,Completed,555.71,0.0
O008626,C00696,2026-01-26,Net Banking,Completed,235.22,0.0
O016572,C03873,2025-03-25,Credit Card,Completed,0.0,0.0
O001293,C02073,2025-05-27,Debit Card,Completed,467.13,0.0
O023210,C04909,2026-08-06,UPI,Completed,0.0,0.0
O007856,C03257,2025-04-17,Cash on Delivery,Completed,90.21,0.0
O025513,C03148,2025-06-17,UPI,Completed,0.0,0.0
O000592,C00882,2025-06-20,Debit Card,Completed,0.0,0.0
O005138,C03411,2026-06-14,Credit Card,Cancelled,0.0,0.0
O014781,C02531,2026-06-01,Debit Card,Completed,409.44,0.0
O010585,C03480,2026-03-27,Net Banking,Completed,60.48,0.0
O014806,C01806,2025-09-02,UPI,Completed,0.0,0.0
O001341,C02908,2026-07-30,Net Banking,Returned,0.0,0.0
O023656,C02159,2026-02-17,UPI,Completed,0.0,0.0
O010716,C00865,2026-03-17,Net Banking,Completed,0.0,0.0
O026458,C04062,2026-07-04,Credit Card,Completed,392.33,0.0
O023717,C01297,2026-06-25,Credit Card,Completed,0.0,0.0
O015609,C03077,2025-05-03,Credit Card,Completed,626.11,0.0
O024807,C01156,2025-07-25,UPI,Cancelled,378.16,0.0
O013249,C04070,2026-07-08,UPI,Completed,0.0,0.0
O009002,C00666,2025-05-13,Debit Card,Completed,222.69,0.0
O023567,C02710,2025-11-09,UPI,Completed,373.57,0.0
O004980,C02246,2026-07-04,UPI,Completed,0.0,0.0
O004889,C00439,2026-05-26,Credit Card,Completed,0.0,0.0
O001474,C01832,2026-07-02,UPI,Completed,0.0,0.0
O017132,C01994,2025-01-06,Cash on Delivery,Completed,0.0,0.0
O021060,C04464,2025-09-06,UPI,Cancelled,0.0,0.0
O014124,C02248,2025-03-16,UPI,Completed,507.3,0.0
O017971,C04818,2025-10-29,UPI,Completed,1180.27,0.0
O008216,C00031,2026-03-05,UPI,Cancelled,513.71,0.0
O017419,C03840,2026-06-05,UPI,Completed,0.0,0.0
O001096,C01946,2025-10-04,Cash on Delivery,Completed,0.0,0.0
O014739,C04102,2026-05-22,Debit Card,Completed,0.0,49.0
O013883,C02933,2026-03-13,Debit Card,Pending,347.98,0.0
O024476,C03776,2025-06-01,UPI,Pending,0.0,0.0
O005877,C02979,2026-04-14,Cash on Delivery,Cancelled,576.4,0.0
O017469,C01536,2026-02-16,UPI,Completed,0.0,0.0
O026368,C04683,2026-05-30,UPI,Completed,0.0,0.0
O001161,C04786,2025-10-02,UPI,Completed,0.0,0.0
O015816,C01196,2025-06-14,UPI,Completed,0.0,0.0
O015446,C04855,2026-08-05,UPI,Completed,627.81,0.0
O019569,C01381,2025-06-29,Debit Card,Completed,0.0,0.0
O024380,C04159,2026-07-22,Credit Card,Completed,0.0,0.0
O005303,C02168,2026-02-12,Debit Card,Completed,0.0,0.0
O002769,C02120,2025-07-19,Credit Card,Completed,918.19,0.0
O013360,C00314,2026-04-27,Debit Card,Completed,1013.66,0.0
O001574,C01515,2026-02-20,UPI,Completed,1374.81,0.0
O014888,C03961,2026-01-04,Cash on Delivery,Completed,653.03,0.0
O003952,C02233,2026-07-24,UPI,Completed,214.85,0.0
O018350,C02254,2025-11-08,Debit Card,Completed,0.0,0.0
O021802,C04540,2026-01-08,Credit Card,Completed,515.19,0.0
O003368,C00735,2026-06-01,Credit Card,Completed,38.77,49.0
O026513,C01370,2026-04-18,UPI,Completed,810.47,0.0
O025175,C01626,2025-08-13,UPI,Completed,0.0,0.0
O013436,C04321,2025-08-19,Net Banking,Completed,0.0,0.0
O011543,C01905,2025-06-18,Credit Card,Completed,0.0,0.0
O017008,C02213,2025-08-23,UPI,Cancelled,0.0,0.0
O008010,C00889,2026-07-28,Credit Card,Completed,2723.65,0.0
O009532,C04555,2026-06-23,UPI,Cancelled,0.0,0.0
O027386,C02048,2025-05-17,Net Banking,Completed,63.62,0.0
O018011,C02170,2025-07-15,UPI,Completed,0.0,0.0
O012511,C02590,2026-07-20,UPI,Completed,0.0,0.0
O011987,C00670,2026-05-08,Debit Card,Completed,656.98,0.0
O004996,C00204,2025-02-14,Credit Card,Completed,0.0,0.0
O009782,C04275,2026-02-21,UPI,Completed,0.0,0.0
O011751,C04253,2025-09-02,UPI,Completed,962.69,0.0
O018167,C03976,2026-02-27,UPI,Completed,0.0,0.0
O008709,C03667,2026-07-10,Net Banking,Cancelled,0.0,0.0
O019102,C03832,2026-04-05,UPI,Completed,138.19,0.0
O001101,C01946,2025-10-06,Credit Card,Completed,0.0,0.0
O020906,C03522,2026-07-13,UPI,Completed,1471.41,0.0
O003236,C04838,2025-10-13,Credit Card,Completed,0.0,0.0
O020445,C01183,2025-12-24,UPI,Completed,691.64,0.0
O004723,C01336,2025-11-11,Credit Card,Completed,299.6,0.0
O026913,C03243,2026-03-24,Credit Card,Completed,0.0,0.0
O019677,C02467,2026-01-17,Net Banking,Completed,0.0,0.0
O005267,C03027,2026-02-07,Net Banking,Completed,0.0,0.0
O015327,C01154,2025-11-12,Net Banking,Completed,1866.17,0.0
O007033,C02230,2026-01-21,Debit Card,Completed,0.0,0.0
O019807,C04889,2026-05-03,UPI,Cancelled,866.07,0.0
O000330,C00545,2025-07-14,Cash on Delivery,Completed,0.0,0.0
O018910,C00918,2026-05-06,Net Banking,Cancelled,500.57,0.0
O022213,C00769,2026-03-02,Credit Card,Completed,285.11,0.0
O004523,C02699,2025-10-30,Debit Card,Completed,0.0,0.0
O021526,C03281,2026-01-17,Net Banking,Completed,1914.01,0.0
O000850,C00280,2025-02-09,Debit Card,Completed,0.0,0.0
O024158,C03982,2026-08-15,UPI,Completed,2392.1,0.0
O025608,C00741,2026-01-24,UPI,Completed,867.11,0.0
O005608,C01000,2026-04-25,UPI,Completed,290.36,0.0
O026124,C03068,2026-06-28,UPI,Completed,1329.68,0.0
O003149,C03338,2026-07-20,UPI,Completed,145.91,0.0
O001285,C01552,2026-05-18,UPI,Completed,0.0,0.0
O011617,C03719,2026-04-01,UPI,Cancelled,0.0,0.0
O008607,C01187,2026-07-08,UPI,Completed,148.87,0.0
O016538,C03277,2026-02-13,Net Banking,Completed,368.77,0.0
O027204,C04912,2026-04-04,UPI,Completed,231.1,0.0
O000210,C00297,2025-07-09,Credit Card,Completed,0.0,0.0
O012715,C02684,2026-04-01,Credit Card,Completed,0.0,0.0
O003272,C04405,2026-04-28,UPI,Completed,0.0,0.0
O004718,C01336,2025-07-21,UPI,Completed,180.03,0.0
O010287,C04211,2026-08-19,UPI,Completed,0.0,0.0
O001005,C00625,2026-01-25,UPI,Returned,576.81,0.0
O022559,C04383,2026-07-03,UPI,Completed,0.0,0.0
O025380,C00336,2025-08-07,UPI,Returned,1224.39,0.0
O010533,C04435,2025-06-25,Debit Card,Completed,0.0,0.0
O015248,C01466,2025-12-18,UPI,Completed,174.41,0.0
O017408,C00186,2025-11-08,Cash on Delivery,Completed,0.0,0.0
O011472,C04314,2025-05-19,Credit Card,Completed,0.0,0.0
O011526,C02306,2025-09-14,UPI,Completed,0.0,0.0
O022578,C01333,2026-07-19,Debit Card,Completed,0.0,0.0
O006213,C04097,2026-04-04,Debit Card,Cancelled,0.0,0.0
O003543,C04410,2025-11-12,Debit Card,Completed,0.0,0.0
O017498,C00608,2025-07-03,UPI,Completed,1030.39,0.0
O000254,C02381,2026-01-08,Net Banking,Completed,2148.43,0.0
O027410,C04844,2025-09-21,UPI,Completed,1697.3,0.0
O009341,C00899,2026-03-22,Cash on Delivery,Completed,0.0,0.0
O020283,C01450,2025-04-28,UPI,Completed,0.0,0.0
O006404,C04487,2025-07-12,Credit Card,Completed,378.99,0.0
O026882,C03061,2026-04-12,Debit Card,Completed,524.13,0.0
O007633,C00326,2026-06-18,UPI,Pending,810.53,0.0
O001729,C04182,2026-04-08,UPI,Completed,0.0,0.0
O025765,C01983,2026-06-30,Credit Card,Completed,834.65,0.0
O014678,C02785,2026-04-05,Credit Card,Completed,264.02,0.0
O011442,C04470,2025-09-06,Debit Card,Completed,0.0,0.0
O023841,C02056,2026-04-18,UPI,Completed,0.0,0.0
O014594,C01353,2025-12-26,Cash on Delivery,Completed,0.0,0.0
O001972,C03536,2025-12-05,UPI,Returned,403.61,0.0
O024051,C03580,2025-02-08,UPI,Completed,0.0,49.0
O020347,C02545,2026-08-03,Cash on Delivery,Completed,0.0,0.0
O016081,C00407,2026-07-05,UPI,Completed,676.72,0.0
O013056,C03467,2026-06-30,Net Banking,Completed,0.0,0.0
O017806,C00809,2026-05-06,Credit Card,Completed,561.7,0.0
O000695,C00539,2026-08-01,UPI,Completed,0.0,0.0
O012048,C03899,2026-04-17,Debit Card,Completed,0.0,0.0
