customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C03050,201,2,9854.0,2,2,2,6,Lost
C03051,8,2,12424.0,5,2,2,9,Potential Loyalists
C03052,126,3,15642.0,2,3,3,8,At Risk
C03053,43,2,15883.0,4,2,3,9,Potential Loyalists
C03054,268,4,8975.0,1,3,2,6,At Risk
C03055,179,3,11365.0,2,3,2,7,At Risk
C03056,119,7,27985.0,2,4,4,10,At Risk
C03057,93,14,165493.0,3,5,5,13,Loyal Customers
C03059,4,1,10355.0,5,1,2,8,Potential Loyalists
C03060,155,1,5538.0,2,1,1,4,Lost
C03061,141,1,6658.0,2,1,2,5,Lost
C03062,31,13,75863.0,4,5,5,14,Champions
C03063,333,1,5417.0,1,1,1,3,Lost
C03064,587,15,47970.0,1,5,5,11,At Risk
C03065,6,1,5918.0,5,1,1,7,Potential Loyalists
C03066,6,4,12093.0,5,3,2,10,Loyal Customers
C03067,291,4,32767.0,1,3,4,8,At Risk
C03068,51,17,70916.0,4,5,5,14,Champions
C03069,247,12,41443.0,1,5,4,10,At Risk
C03070,330,3,28215.0,1,3,4,8,At Risk
C03071,120,5,20332.0,2,4,3,9,At Risk
C03073,235,10,46909.0,1,5,5,11,At Risk
C03074,158,2,8695.0,2,2,2,6,Lost
C03075,239,2,5097.0,1,2,1,4,Lost
C03076,165,7,69180.0,2,4,5,11,At Risk
C03077,485,1,4998.0,1,1,1,3,Lost
C03078,55,5,15541.0,3,4,3,10,Loyal Customers
C03079,216,4,17441.0,1,3,3,7,At Risk
C03080,60,7,47286.0,3,4,5,12,Loyal Customers
C03081,82,2,10826.0,3,2,2,7,Lost
C03082,164,5,66228.0,2,4,5,11,At Risk
C03083,26,4,15274.0,5,3,3,11,Loyal Customers
C03084,85,4,9004.0,3,3,2,8,Loyal Customers
C03085,60,2,2998.0,3,2,1,6,Lost
C03086,48,13,80656.0,4,5,5,14,Champions
C03087,172,1,5758.0,2,1,1,4,Lost
C03088,14,2,7205.0,5,2,2,9,Potential Loyalists
C03089,159,1,6376.0,2,1,1,4,Lost
C03090,262,1,719.0,1,1,1,3,Lost
C03091,67,4,17148.0,3,3,3,9,Loyal Customers
C03092,87,1,4348.0,3,1,1,5,Lost
C03093,205,11,66902.0,2,5,5,12,At Risk
C03094,37,1,1039.0,4,1,1,6,Potential Loyalists
C03095,73,2,16643.0,3,2,3,8,Lost
C03096,157,2,9256.0,2,2,2,6,Lost
C03097,69,3,29338.0,3,3,4,10,Loyal Customers
C03098,388,12,31732.0,1,5,4,10,At Risk
C03099,23,1,2338.0,5,1,1,7,Potential Loyalists
C03100,53,5,22020.0,4,4,3,11,Loyal Customers
C03101,84,13,70849.0,3,5,5,13,Loyal Customers
C03102,36,1,8786.0,4,1,2,7,Potential Loyalists
C03103,26,4,14603.0,5,3,3,11,Loyal Customers
C03104,31,3,20280.0,4,3,3,10,Loyal Customers
C03105,117,11,39267.0,2,5,4,11,At Risk
C03106,121,2,23418.0,2,2,4,8,Lost
C03107,83,3,32410.0,3,3,4,10,Loyal Customers
C03108,20,1,2457.0,5,1,1,7,Potential Loyalists
C03109,7,2,11712.0,5,2,2,9,Potential Loyalists
C03110,190,10,51398.0,2,5,5,12,At Risk
C03111,375,6,14471.0,1,4,3,8,At Risk
C03112,51,14,33734.0,4,5,4,13,Champions
C03113,156,3,3766.0,2,3,1,6,At Risk
C03114,412,3,30181.0,1,3,4,8,At Risk
C03115,64,1,15533.0,3,1,3,7,Lost
C03116,159,1,12186.0,2,1,2,5,Lost
C03117,191,3,15450.0,2,3,3,8,At Risk
C03118,194,1,4188.0,2,1,1,4,Lost
C03119,41,5,11013.0,4,4,2,10,Loyal Customers
C03120,286,2,10715.0,1,2,2,5,Lost
C03121,67,2,4697.0,3,2,1,6,Lost
C03122,306,7,20060.0,1,4,3,8,At Risk
C03123,226,3,16650.0,1,3,3,7,At Risk
C03125,201,4,19250.0,2,3,3,8,At Risk
C03126,193,2,3245.0,2,2,1,5,Lost
C03127,26,2,13255.0,5,2,3,10,Potential Loyalists
C03128,231,1,2468.0,1,1,1,3,Lost
C03130,53,4,12303.0,4,3,2,9,Loyal Customers
C03131,179,8,57142.0,2,5,5,12,At Risk
C03132,37,12,47955.0,4,5,5,14,Champions
C03133,3,3,13273.0,5,3,3,11,Loyal Customers
C03134,56,5,48606.0,3,4,5,12,Loyal Customers
C03135,238,1,2457.0,1,1,1,3,Lost
C03136,145,4,27276.0,2,3,4,9,At Risk
C03137,175,4,10565.0,2,3,2,7,At Risk
C03138,141,2,6207.0,2,2,1,5,Lost
C03139,162,1,6658.0,2,1,2,5,Lost
C03140,16,1,1249.0,5,1,1,7,Potential Loyalists
C03141,88,1,6658.0,3,1,2,6,Lost
C03142,140,1,11342.0,2,1,2,5,Lost
C03143,68,4,19209.0,3,3,3,9,Loyal Customers
C03144,208,3,8224.0,2,3,2,7,At Risk
C03145,155,12,41899.0,2,5,5,12,At Risk
C03146,245,1,2448.0,1,1,1,3,Lost
C03147,139,4,16594.0,2,3,3,8,At Risk
C03148,302,4,26440.0,1,3,4,8,At Risk
C03149,40,4,20949.0,4,3,3,10,Loyal Customers
C03150,59,4,35195.0,3,3,4,10,Loyal Customers
C03151,200,2,4047.0,2,2,1,5,Lost
C03152,46,1,1309.0,4,1,1,6,Potential Loyalists
C03154,3,1,3987.0,5,1,1,7,Potential Loyalists
C03155,50,2,9033.0,4,2,2,8,Potential Loyalists
C03156,493,4,27906.0,1,3,4,8,At Risk
C03157,18,1,13523.0,5,1,3,9,Potential Loyalists
C03158,35,1,8396.0,4,1,2,7,Potential Loyalists
C03159,378,4,21293.0,1,3,3,7,At Risk
C03161,79,3,11113.0,3,3,2,8,Loyal Customers
C03162,38,2,11235.0,4,2,2,8,Potential Loyalists
C03163,181,1,1799.0,2,1,1,4,Lost
C03164,23,4,10894.0,5,3,2,10,Loyal Customers
C03165,257,5,72747.0,1,4,5,10,At Risk
C03166,427,1,1829.0,1,1,1,3,Lost
C03167,58,9,30465.0,3,5,4,12,Loyal Customers
C03168,68,3,11183.0,3,3,2,8,Loyal Customers
C03169,129,2,28136.0,2,2,4,8,Lost
C03170,32,3,3405.0,4,3,1,8,Loyal Customers
C03171,144,3,22459.0,2,3,3,8,At Risk
C03172,132,6,18612.0,2,4,3,9,At Risk
C03173,23,4,9912.0,5,3,2,10,Loyal Customers
C03174,57,6,70164.0,3,4,5,12,Loyal Customers
C03175,49,4,20847.0,4,3,3,10,Loyal Customers
C03176,172,3,6555.0,2,3,2,7,At Risk
C03177,183,1,3517.0,2,1,1,4,Lost
C03178,33,2,19053.0,4,2,3,9,Potential Loyalists
C03179,45,4,5815.0,4,3,1,8,Loyal Customers
C03180,180,1,11266.0,2,1,2,5,Lost
C03181,11,2,10544.0,5,2,2,9,Potential Loyalists
C03182,249,1,5328.0,1,1,1,3,Lost
C03183,47,3,11104.0,4,3,2,9,Loyal Customers
C03184,76,3,25052.0,3,3,4,10,Loyal Customers
C03185,343,3,51404.0,1,3,5,9,At Risk
C03187,124,1,3838.0,2,1,1,4,Lost
C03188,99,2,1368.0,3,2,1,6,Lost
C03189,183,7,20007.0,2,4,3,9,At Risk
C03190,3,1,1039.0,5,1,1,7,Potential Loyalists
C03191,44,5,37399.0,4,4,4,12,Champions
C03192,39,4,31808.0,4,3,4,11,Loyal Customers
C03193,169,9,55639.0,2,5,5,12,At Risk
C03194,53,3,17483.0,4,3,3,10,Loyal Customers
C03195,136,4,22948.0,2,3,4,9,At Risk
C03196,74,4,21667.0,3,3,3,9,Loyal Customers
C03198,229,5,17098.0,1,4,3,8,At Risk
C03199,11,3,15462.0,5,3,3,11,Loyal Customers
C03200,68,7,19111.0,3,4,3,10,Loyal Customers
C03201,218,1,9535.0,1,1,2,4,Lost
C03202,324,2,6047.0,1,2,1,4,Lost
C03203,109,1,13073.0,3,1,3,7,Lost
C03204,57,3,45790.0,3,3,5,11,Loyal Customers
C03205,4,4,23767.0,5,3,4,12,Loyal Customers
C03206,177,2,6577.0,2,2,2,6,Lost
C03207,32,8,21787.0,4,5,3,12,Loyal Customers
C03208,440,8,23618.0,1,5,4,10,At Risk
C03209,143,3,8855.0,2,3,2,7,At Risk
C03210,506,9,45170.0,1,5,5,11,At Risk
C03211,31,2,6386.0,4,2,1,7,Potential Loyalists
C03212,208,4,25247.0,2,3,4,9,At Risk
C03213,37,7,35453.0,4,4,4,12,Champions
C03214,332,15,146926.0,1,5,5,11,At Risk
C03215,255,7,17427.0,1,4,3,8,At Risk
C03216,55,6,18823.0,3,4,3,10,Loyal Customers
C03217,131,1,2018.0,2,1,1,4,Lost
C03218,293,4,21936.0,1,3,3,7,At Risk
C03219,218,4,13355.0,1,3,3,7,At Risk
C03220,12,3,22117.0,5,3,3,11,Loyal Customers
C03221,30,18,106829.0,4,5,5,14,Champions
C03222,67,4,31096.0,3,3,4,10,Loyal Customers
C03223,166,3,7467.0,2,3,2,7,At Risk
C03224,66,3,8346.0,3,3,2,8,Loyal Customers
C03225,119,6,54783.0,2,4,5,11,At Risk
C03226,88,1,3719.0,3,1,1,5,Lost
C03227,58,4,34175.0,3,3,4,10,Loyal Customers
C03228,332,3,13083.0,1,3,3,7,At Risk
C03229,211,1,5008.0,1,1,1,3,Lost
C03230,265,8,24584.0,1,5,4,10,At Risk
C03231,40,3,16544.0,4,3,3,10,Loyal Customers
C03232,162,1,3628.0,2,1,1,4,Lost
C03233,364,3,19909.0,1,3,3,7,At Risk
C03234,47,5,23870.0,4,4,4,12,Champions
C03235,171,5,19940.0,2,4,3,9,At Risk
C03236,224,2,7946.0,1,2,2,5,Lost
C03237,59,7,22467.0,3,4,3,10,Loyal Customers
C03238,59,3,23601.0,3,3,4,10,Loyal Customers
C03239,46,1,2919.0,4,1,1,6,Potential Loyalists
C03240,50,10,121200.0,4,5,5,14,Champions
C03241,143,4,42021.0,2,3,5,10,At Risk
C03242,73,7,78335.0,3,4,5,12,Loyal Customers
C03243,160,4,14074.0,2,3,3,8,At Risk
C03244,35,1,1508.0,4,1,1,6,Potential Loyalists
C03245,143,2,13963.0,2,2,3,7,Lost
C03246,20,17,61171.0,5,5,5,15,Champions
C03247,0,1,11157.0,5,1,2,8,Potential Loyalists
C03249,55,4,12724.0,3,3,2,8,Loyal Customers
C03250,47,16,85017.0,4,5,5,14,Champions
C03251,44,4,35456.0,4,3,4,11,Loyal Customers
C03252,260,12,101309.0,1,5,5,11,At Risk
C03253,300,1,17923.0,1,1,3,5,Lost
C03254,50,1,6487.0,4,1,1,6,Potential Loyalists
C03255,159,3,19454.0,2,3,3,8,At Risk
C03256,314,4,11154.0,1,3,2,6,At Risk
C03257,333,4,12694.0,1,3,2,6,At Risk
C03258,242,2,7047.0,1,2,2,5,Lost
C03259,8,1,4118.0,5,1,1,7,Potential Loyalists
C03260,58,3,9295.0,3,3,2,8,Loyal Customers
C03261,71,1,2838.0,3,1,1,5,Lost
C03262,16,3,30487.0,5,3,4,12,Loyal Customers
C03263,44,1,1448.0,4,1,1,6,Potential Loyalists
C03264,153,3,5896.0,2,3,1,6,At Risk
C03265,54,4,33586.0,4,3,4,11,Loyal Customers
C03266,88,4,36116.0,3,3,4,10,Loyal Customers
C03267,185,12,75474.0,2,5,5,12,At Risk
C03268,223,1,5587.0,1,1,1,3,Lost
C03269,155,3,42778.0,2,3,5,10,At Risk
C03270,19,14,96278.0,5,5,5,15,Champions
C03271,163,15,47615.0,2,5,5,12,At Risk
C03272,383,3,9106.0,1,3,2,6,At Risk
C03274,420,1,4788.0,1,1,1,3,Lost
C03275,143,3,7415.0,2,3,2,7,At Risk
C03276,367,10,52649.0,1,5,5,11,At Risk
C03277,144,10,38972.0,2,5,4,11,At Risk
C03278,54,3,7616.0,4,3,2,9,Loyal Customers
C03279,236,3,11195.0,1,3,2,6,At Risk
C03280,58,5,28957.0,3,4,4,11,Loyal Customers
C03281,54,6,59302.0,4,4,5,13,Champions
C03282,129,7,15140.0,2,4,3,9,At Risk
C03283,5,7,63694.0,5,4,5,14,Champions
C03284,128,3,5346.0,2,3,1,6,At Risk
C03285,179,5,31744.0,2,4,4,10,At Risk
C03286,22,3,2667.0,5,3,1,9,Loyal Customers
C03287,233,1,3189.0,1,1,1,3,Lost
C03288,82,8,66797.0,3,5,5,13,Loyal Customers
C03289,55,4,25879.0,3,3,4,10,Loyal Customers
C03290,2,3,13741.0,5,3,3,11,Loyal Customers
C03291,51,1,279.0,4,1,1,6,Potential Loyalists
C03292,27,8,25448.0,5,5,4,14,Champions
C03293,372,2,17522.0,1,2,3,6,Lost
C03294,17,3,8056.0,5,3,2,10,Loyal Customers
C03295,38,4,23056.0,4,3,4,11,Loyal Customers
C03296,53,5,38262.0,4,4,4,12,Champions
C03297,186,1,1229.0,2,1,1,4,Lost
C03298,211,5,52871.0,1,4,5,10,At Risk
C03299,6,5,17953.0,5,4,3,12,Loyal Customers
C03300,200,4,20657.0,2,3,3,8,At Risk
C03301,33,10,51907.0,4,5,5,14,Champions
C03302,173,4,52141.0,2,3,5,10,At Risk
C03303,32,3,4436.0,4,3,1,8,Loyal Customers
C03304,2,1,5558.0,5,1,1,7,Potential Loyalists
C03305,58,10,42129.0,3,5,5,13,Loyal Customers
C03307,434,2,7456.0,1,2,2,5,Lost
C03308,217,4,11938.0,1,3,2,6,At Risk
C03309,393,4,37967.0,1,3,4,8,At Risk
C03310,115,3,16560.0,3,3,3,9,Loyal Customers
C03311,134,15,49685.0,2,5,5,12,At Risk
C03312,19,6,19289.0,5,4,3,12,Loyal Customers
C03313,250,1,12565.0,1,1,2,4,Lost
C03314,83,12,45347.0,3,5,5,13,Loyal Customers
C03315,97,6,25992.0,3,4,4,11,Loyal Customers
C03316,213,4,19830.0,1,3,3,7,At Risk
C03317,32,7,57660.0,4,4,5,13,Champions
C03318,181,3,27398.0,2,3,4,9,At Risk
C03319,27,5,18820.0,5,4,3,12,Loyal Customers
C03320,163,5,31428.0,2,4,4,10,At Risk
C03321,98,4,13403.0,3,3,3,9,Loyal Customers
C03322,24,8,24246.0,5,5,4,14,Champions
C03323,24,6,37539.0,5,4,4,13,Champions
C03324,34,4,11063.0,4,3,2,9,Loyal Customers
C03325,503,1,4658.0,1,1,1,3,Lost
C03326,120,6,23768.0,2,4,4,10,At Risk
C03327,36,1,4898.0,4,1,1,6,Potential Loyalists
C03328,30,2,3937.0,4,2,1,7,Potential Loyalists
C03329,0,6,19601.0,5,4,3,12,Loyal Customers
C03330,220,4,17003.0,1,3,3,7,At Risk
C03331,105,4,40810.0,3,3,4,10,Loyal Customers
C03332,184,4,45619.0,2,3,5,10,At Risk
C03333,9,3,11502.0,5,3,2,10,Loyal Customers
C03334,14,13,146410.0,5,5,5,15,Champions
C03335,441,1,2218.0,1,1,1,3,Lost
C03336,187,1,1059.0,2,1,1,4,Lost
C03337,101,1,4888.0,3,1,1,5,Lost
C03338,42,2,6246.0,4,2,1,7,Potential Loyalists
C03339,57,5,28773.0,3,4,4,11,Loyal Customers
C03340,193,1,6375.0,2,1,1,4,Lost
C03341,2,4,26897.0,5,3,4,12,Loyal Customers
C03343,29,8,21797.0,4,5,3,12,Loyal Customers
C03344,304,2,15554.0,1,2,3,6,Lost
C03345,28,2,5227.0,4,2,1,7,Potential Loyalists
C03346,102,6,24341.0,3,4,4,11,Loyal Customers
C03347,118,2,5316.0,2,2,1,5,Lost
C03348,60,1,2858.0,3,1,1,5,Lost
C03349,18,6,14193.0,5,4,3,12,Loyal Customers
C03350,38,8,24025.0,4,5,4,13,Champions
C03351,288,9,42120.0,1,5,5,11,At Risk
C03352,279,3,6856.0,1,3,2,6,At Risk
C03353,160,6,39288.0,2,4,4,10,At Risk
C03354,352,2,23589.0,1,2,4,7,Lost
C03355,13,11,62316.0,5,5,5,15,Champions
C03356,20,13,33597.0,5,5,4,14,Champions
C03357,120,5,11973.0,2,4,2,8,At Risk
C03359,101,1,3398.0,3,1,1,5,Lost
C03360,44,1,4767.0,4,1,1,6,Potential Loyalists
C03361,31,2,6787.0,4,2,2,8,Potential Loyalists
C03362,38,4,35721.0,4,3,4,11,Loyal Customers
C03363,47,6,24255.0,4,4,4,12,Champions
C03364,259,2,9175.0,1,2,2,5,Lost
C03365,52,4,11674.0,4,3,2,9,Loyal Customers
C03366,13,7,26258.0,5,4,4,13,Champions
C03367,152,1,4028.0,2,1,1,4,Lost
C03368,323,3,35533.0,1,3,4,8,At Risk
C03369,74,7,20618.0,3,4,3,10,Loyal Customers
C03370,41,8,17755.0,4,5,3,12,Loyal Customers
C03371,224,1,3958.0,1,1,1,3,Lost
C03372,499,7,43750.0,1,4,5,10,At Risk
C03373,46,4,19681.0,4,3,3,10,Loyal Customers
C03374,278,8,47253.0,1,5,5,11,At Risk
C03375,50,15,185720.0,4,5,5,14,Champions
C03376,120,2,11965.0,2,2,2,6,Lost
C03377,39,3,11034.0,4,3,2,9,Loyal Customers
C03378,93,3,21402.0,3,3,3,9,Loyal Customers
C03379,112,9,65907.0,3,5,5,13,Loyal Customers
C03380,64,5,32024.0,3,4,4,11,Loyal Customers
C03381,563,14,98095.0,1,5,5,11,At Risk
C03382,502,1,7517.0,1,1,2,4,Lost
C03383,160,1,7327.0,2,1,2,5,Lost
C03384,48,16,71167.0,4,5,5,14,Champions
C03385,89,2,6766.0,3,2,2,7,Lost
C03386,220,1,1259.0,1,1,1,3,Lost
C03387,71,6,29389.0,3,4,4,11,Loyal Customers
C03388,425,5,16112.0,1,4,3,8,At Risk
C03390,78,1,7927.0,3,1,2,6,Lost
C03391,72,7,49539.0,3,4,5,12,Loyal Customers
C03392,263,1,2319.0,1,1,1,3,Lost
C03393,192,1,3908.0,2,1,1,4,Lost
C03394,56,8,72928.0,3,5,5,13,Loyal Customers
C03395,157,12,81565.0,2,5,5,12,At Risk
C03396,81,3,6835.0,3,3,2,8,Loyal Customers
C03397,536,6,18290.0,1,4,3,8,At Risk
C03398,535,1,1718.0,1,1,1,3,Lost
C03399,329,8,56240.0,1,5,5,11,At Risk
C03400,50,4,9024.0,4,3,2,9,Loyal Customers
C03401,0,3,11432.0,5,3,2,10,Loyal Customers
C03402,122,1,2019.0,2,1,1,4,Lost
C03403,96,3,7644.0,3,3,2,8,Loyal Customers
C03404,176,7,19618.0,2,4,3,9,At Risk
C03405,188,5,76785.0,2,4,5,11,At Risk
C03406,33,7,22966.0,4,4,4,12,Champions
C03407,25,4,22910.0,5,3,4,12,Loyal Customers
C03408,37,3,7935.0,4,3,2,9,Loyal Customers
C03409,42,4,23386.0,4,3,4,11,Loyal Customers
C03410,211,12,32659.0,1,5,4,10,At Risk
C03411,78,1,5097.0,3,1,1,5,Lost
C03413,82,2,4747.0,3,2,1,6,Lost
C03414,81,5,14911.0,3,4,3,10,Loyal Customers
C03415,128,3,14762.0,2,3,3,8,At Risk
C03416,11,9,39144.0,5,5,4,14,Champions
C03417,99,6,34118.0,3,4,4,11,Loyal Customers
C03418,181,1,5117.0,2,1,1,4,Lost
C03419,187,6,20389.0,2,4,3,9,At Risk
C03420,19,5,17808.0,5,4,3,12,Loyal Customers
C03421,367,3,7696.0,1,3,2,6,At Risk
C03422,197,5,27779.0,2,4,4,10,At Risk
C03423,320,6,26489.0,1,4,4,9,At Risk
C03424,138,3,11184.0,2,3,2,7,At Risk
C03425,52,6,24767.0,4,4,4,12,Champions
C03426,35,3,11834.0,4,3,2,9,Loyal Customers
C03427,533,3,8095.0,1,3,2,6,At Risk
C03428,22,1,1119.0,5,1,1,7,Potential Loyalists
C03429,58,2,4057.0,3,2,1,6,Lost
C03430,180,5,67389.0,2,4,5,11,At Risk
C03431,48,7,26887.0,4,4,4,12,Champions
C03432,88,10,57486.0,3,5,5,13,Loyal Customers
C03433,92,4,41024.0,3,3,4,10,Loyal Customers
C03434,56,3,8465.0,3,3,2,8,Loyal Customers
C03435,57,4,6806.0,3,3,2,8,Loyal Customers
C03436,16,11,76715.0,5,5,5,15,Champions
C03437,187,8,48021.0,2,5,5,12,At Risk
C03438,190,13,38889.0,2,5,4,11,At Risk
C03439,416,1,11875.0,1,1,2,4,Lost
C03440,24,2,2717.0,5,2,1,8,Potential Loyalists
C03441,180,2,2997.0,2,2,1,5,Lost
C03442,44,6,41366.0,4,4,4,12,Champions
C03443,206,4,66397.0,2,3,5,10,At Risk
C03444,529,2,33544.0,1,2,4,7,Lost
C03445,2,10,28984.0,5,5,4,14,Champions
C03446,409,4,33092.0,1,3,4,8,At Risk
C03447,31,9,92392.0,4,5,5,14,Champions
C03448,107,4,41286.0,3,3,4,10,Loyal Customers
C03449,104,2,14152.0,3,2,3,8,Lost
C03450,107,1,828.0,3,1,1,5,Lost
C03451,5,2,6057.0,5,2,1,8,Potential Loyalists
C03452,50,1,11395.0,4,1,2,7,Potential Loyalists
C03453,82,1,4426.0,3,1,1,5,Lost
C03454,76,1,1249.0,3,1,1,5,Lost
C03455,67,15,172965.0,3,5,5,13,Loyal Customers
C03456,17,2,9367.0,5,2,2,9,Potential Loyalists
C03457,258,9,20539.0,1,5,3,9,At Risk
C03458,8,2,7487.0,5,2,2,9,Potential Loyalists
C03459,219,3,10564.0,1,3,2,6,At Risk
C03460,378,8,74557.0,1,5,5,11,At Risk
C03461,59,3,33867.0,3,3,4,10,Loyal Customers
C03462,30,3,12505.0,4,3,2,9,Loyal Customers
C03463,15,2,11926.0,5,2,2,9,Potential Loyalists
C03464,453,15,140123.0,1,5,5,11,At Risk
C03465,69,2,8076.0,3,2,2,7,Lost
C03466,1,5,15412.0,5,4,3,12,Loyal Customers
C03467,62,17,155520.0,3,5,5,13,Loyal Customers
C03468,18,4,21700.0,5,3,3,11,Loyal Customers
C03469,121,1,5508.0,2,1,1,4,Lost
C03470,116,4,24098.0,3,3,4,10,Loyal Customers
C03471,210,2,10527.0,2,2,2,6,Lost
C03472,38,9,28443.0,4,5,4,13,Champions
C03473,195,5,22241.0,2,4,3,9,At Risk
C03474,398,8,87949.0,1,5,5,11,At Risk
C03475,41,1,7474.0,4,1,2,7,Potential Loyalists
C03476,9,3,34889.0,5,3,4,12,Loyal Customers
C03477,134,1,2319.0,2,1,1,4,Lost
C03478,206,9,51340.0,2,5,5,12,At Risk
C03479,60,3,16984.0,3,3,3,9,Loyal Customers
C03480,22,9,19320.0,5,5,3,13,Loyal Customers
C03481,38,14,55151.0,4,5,5,14,Champions
C03482,305,2,13785.0,1,2,3,6,Lost
C03483,130,6,15901.0,2,4,3,9,At Risk
C03484,1,6,35148.0,5,4,4,13,Champions
C03485,12,6,17299.0,5,4,3,12,Loyal Customers
C03486,26,13,50257.0,5,5,5,15,Champions
C03487,33,7,40337.0,4,4,4,12,Champions
C03488,72,2,11865.0,3,2,2,7,Lost
C03489,50,8,43275.0,4,5,5,14,Champions
C03490,75,2,13603.0,3,2,3,8,Lost
C03491,33,8,54821.0,4,5,5,14,Champions
C03492,123,1,1298.0,2,1,1,4,Lost
C03493,1,3,12244.0,5,3,2,10,Loyal Customers
C03495,0,4,10715.0,5,3,2,10,Loyal Customers
C03496,255,6,46674.0,1,4,5,10,At Risk
C03497,19,13,76126.0,5,5,5,15,Champions
C03498,5,4,34755.0,5,3,4,12,Loyal Customers
C03499,34,3,27668.0,4,3,4,11,Loyal Customers
C03500,71,6,28369.0,3,4,4,11,Loyal Customers
C03501,95,2,3087.0,3,2,1,6,Lost
C03502,116,1,3048.0,3,1,1,5,Lost
C03503,242,1,2349.0,1,1,1,3,Lost
C03504,3,2,9157.0,5,2,2,9,Potential Loyalists
C03505,6,14,77362.0,5,5,5,15,Champions
C03506,209,5,15861.0,2,4,3,9,At Risk
C03507,54,5,11933.0,4,4,2,10,Loyal Customers
C03508,337,2,24119.0,1,2,4,7,Lost
C03509,169,1,1109.0,2,1,1,4,Lost
C03510,191,4,10494.0,2,3,2,7,At Risk
C03511,168,4,47220.0,2,3,5,10,At Risk
C03512,0,4,30256.0,5,3,4,12,Loyal Customers
C03513,100,5,21544.0,3,4,3,10,Loyal Customers
C03514,18,1,1109.0,5,1,1,7,Potential Loyalists
C03516,230,9,67440.0,1,5,5,11,At Risk
C03517,56,4,28184.0,3,3,4,10,Loyal Customers
C03518,55,6,38889.0,3,4,4,11,Loyal Customers
C03519,229,4,12345.0,1,3,2,6,At Risk
C03520,27,6,52154.0,5,4,5,14,Champions
C03521,70,4,13941.0,3,3,3,9,Loyal Customers
C03522,49,3,28809.0,4,3,4,11,Loyal Customers
C03523,376,3,21092.0,1,3,3,7,At Risk
C03524,124,3,14712.0,2,3,3,8,At Risk
C03525,197,1,4417.0,2,1,1,4,Lost
C03526,165,2,12113.0,2,2,2,6,Lost
C03527,121,8,30606.0,2,5,4,11,At Risk
C03528,234,8,15348.0,1,5,3,9,At Risk
C03530,32,5,14732.0,4,4,3,11,Loyal Customers
C03531,150,14,169572.0,2,5,5,12,At Risk
C03532,270,6,23691.0,1,4,4,9,At Risk
C03533,120,3,12915.0,2,3,2,7,At Risk
C03534,70,1,4257.0,3,1,1,5,Lost
C03535,144,7,25379.0,2,4,4,10,At Risk
C03536,50,13,40567.0,4,5,4,13,Champions
C03537,48,4,32984.0,4,3,4,11,Loyal Customers
C03538,67,2,5007.0,3,2,1,6,Lost
C03539,456,13,35455.0,1,5,4,10,At Risk
C03540,222,2,8474.0,1,2,2,5,Lost
C03541,511,10,31634.0,1,5,4,10,At Risk
C03542,147,5,31476.0,2,4,4,10,At Risk
C03543,39,6,34792.0,4,4,4,12,Champions
C03544,160,1,4767.0,2,1,1,4,Lost
C03545,97,2,4695.0,3,2,1,6,Lost
C03546,56,4,23686.0,3,3,4,10,Loyal Customers
C03547,104,4,26871.0,3,3,4,10,Loyal Customers
C03548,30,1,4537.0,4,1,1,6,Potential Loyalists
C03549,16,3,24858.0,5,3,4,12,Loyal Customers
C03550,60,1,12563.0,3,1,2,6,Lost
C03551,64,3,8706.0,3,3,2,8,Loyal Customers
C03552,23,4,17317.0,5,3,3,11,Loyal Customers
C03553,212,1,4587.0,1,1,1,3,Lost
C03554,42,12,123578.0,4,5,5,14,Champions
C03555,198,2,34127.0,2,2,4,8,Lost
C03556,417,5,33300.0,1,4,4,9,At Risk
C03557,170,1,3129.0,2,1,1,4,Lost
C03558,8,11,63739.0,5,5,5,15,Champions
C03559,383,2,17282.0,1,2,3,6,Lost
C03560,278,5,18471.0,1,4,3,8,At Risk
C03561,229,6,14942.0,1,4,3,8,At Risk
C03562,138,3,9325.0,2,3,2,7,At Risk
C03563,51,1,1679.0,4,1,1,6,Potential Loyalists
C03564,14,1,3958.0,5,1,1,7,Potential Loyalists
C03565,256,18,258565.0,1,5,5,11,At Risk
C03566,261,10,28654.0,1,5,4,10,At Risk
C03567,11,15,94335.0,5,5,5,15,Champions
C03568,198,4,9006.0,2,3,2,7,At Risk
C03569,39,4,15092.0,4,3,3,10,Loyal Customers
C03570,142,2,6406.0,2,2,1,5,Lost
C03571,5,4,21642.0,5,3,3,11,Loyal Customers
C03572,582,1,3928.0,1,1,1,3,Lost
C03573,146,2,5066.0,2,2,1,5,Lost
C03574,111,12,53575.0,3,5,5,13,Loyal Customers
C03575,43,8,25948.0,4,5,4,13,Champions
C03576,51,2,7126.0,4,2,2,8,Potential Loyalists
C03577,197,1,3599.0,2,1,1,4,Lost
C03578,36,6,59114.0,4,4,5,13,Champions
C03579,188,4,12514.0,2,3,2,7,At Risk
C03580,414,8,29259.0,1,5,4,10,At Risk
C03581,156,3,9644.0,2,3,2,7,At Risk
C03582,162,8,12610.0,2,5,2,9,At Risk
C03583,25,3,10845.0,5,3,2,10,Loyal Customers
C03584,18,1,9626.0,5,1,2,8,Potential Loyalists
C03585,156,14,89815.0,2,5,5,12,At Risk
C03586,561,3,11595.0,1,3,2,6,At Risk
