order_item_id,order_id,product_id,quantity,unit_price,quantity_outlier
OI0045708,O021335,P0019,1,1249.0,False
OI0043481,O020246,P0094,2,1249.0,False
OI0010085,O004700,P0080,1,1109.0,False
OI0013545,O006297,P0067,3,279.0,False
OI0018439,O008647,P0055,2,429.0,False
OI0044076,O020546,P0028,1,1619.0,False
OI0054300,O025302,P0078,3,2479.0,False
OI0017557,O008239,P0013,1,1309.0,False
OI0001262,O000556,P0073,1,1649.0,False
OI0043944,O020471,P0037,1,279.0,False
OI0032448,O015142,P0106,1,2889.0,False
OI0024598,O011563,P0127,1,4309.0,False
OI0026825,O012570,P0097,1,3189.0,False
OI0019171,O008985,P0082,1,2319.0,False
OI0050062,O023384,P0128,2,809.0,False
OI0033035,O015415,P0095,1,1979.0,False
OI0020639,O009692,P0044,1,3739.0,False
OI0009086,O004243,P0080,2,1109.0,False
OI0030046,O014042,P0019,1,1249.0,False
OI0001667,O000763,P0058,3,1699.0,False
OI0000214,O000111,P0115,1,3599.0,False
OI0046148,O021568,P0115,1,3599.0,False
OI0056299,O026212,P0093,1,879.0,False
OI0040866,O019079,P0098,1,1899.0,False
OI0004175,O001966,P0048,1,2009.0,False
OI0006342,O002974,P0079,1,2439.0,False
OI0005415,O002519,P0017,2,469.0,False
OI0015098,O007082,P0127,1,4309.0,False
OI0012132,O005634,P0093,2,879.0,False
OI0001406,O000637,P0115,1,3599.0,False
OI0001118,O000500,P0108,1,2569.0,False
OI0037734,O017584,P0117,1,919.0,False
OI0047249,O022138,P0028,1,1619.0,False
OI0024929,O011716,P0056,1,1669.0,False
OI0010697,O005003,P0097,2,3189.0,False
OI0007766,O003662,P0115,1,3599.0,False
OI0003205,O001511,P0126,1,959.0,False
OI0025267,O011861,P0013,1,1309.0,False
OI0010570,O004946,P0082,2,2319.0,False
OI0019001,O008905,P0078,1,2479.0,False
OI0004526,O002144,P0115,1,3599.0,False
OI0033554,O015646,P0115,3,3599.0,False
OI0000515,O000243,P0097,2,3189.0,False
OI0016553,O007788,P0034,1,309.0,False
OI0055206,O025743,P0105,1,329.0,False
OI0002585,O001199,P0053,1,2309.0,False
OI0035410,O016519,P0097,1,3189.0,False
OI0041445,O019342,P0050,2,339.0,False
OI0002426,O001125,P0113,2,1119.0,False
OI0031587,O014759,P0102,3,819.0,False
OI0009876,O004601,P0074,1,3169.0,False
OI0038854,O018086,P0080,3,1109.0,False
OI0029502,O013796,P0091,2,1059.0,False
OI0023849,O011228,P0065,1,339.0,False
OI0000916,O000412,P0106,1,2889.0,False
OI0022826,O010699,P0012,3,1679.0,False
OI0040614,O018941,P0048,1,2009.0,False
OI0026487,O012436,P0128,1,809.0,False
OI0023380,O010990,P0102,2,819.0,False
OI0055265,O025774,P0068,1,3319.0,False
OI0014946,O007019,P0037,1,279.0,False
OI0031902,O014911,P0124,2,1249.0,False
OI0012568,O005850,P0088,1,2659.0,False
OI0005635,O002621,P0066,3,1799.0,False
OI0006746,O003175,P0046,1,659.0,False
OI0014591,O006810,P0115,1,3599.0,False
OI0047936,O022458,P0078,1,2479.0,False
OI0021082,O009886,P0099,1,3719.0,False
OI0032710,O015262,P0042,1,1039.0,False
OI0027197,O012734,P0108,1,2569.0,False
OI0019717,O009231,P0040,2,1099.0,False
OI0036122,O016876,P0078,3,2479.0,False
OI0052485,O024497,P0080,1,1109.0,False
OI0027808,O013031,P0011,2,1659.0,False
OI0008663,O004075,P0065,1,339.0,False
OI0041289,O019282,P0083,3,549.0,False
OI0010472,O004904,P0078,1,2479.0,False
OI0025249,O011853,P0089,2,1829.0,False
OI0005133,O002387,P0032,1,2129.0,False
OI0047224,O022122,P0048,1,2009.0,False
OI0031135,O014552,P0057,1,2349.0,False
OI0050726,O023667,P0057,1,2349.0,False
OI0026282,O012336,P0080,1,1109.0,False
OI0015623,O007311,P0078,1,2479.0,False
OI0025210,O011832,P0019,1,1249.0,False
OI0019100,O008952,P0128,2,809.0,False
OI0038948,O018135,P0097,1,3189.0,False
OI0006423,O003021,P0080,3,1109.0,False
OI0021518,O010090,P0127,3,4309.0,False
OI0008512,O004015,P0090,1,1419.0,False
OI0055025,O025664,P0029,1,719.0,False
OI0042017,O019597,P0127,1,4309.0,False
OI0021217,O009947,P0079,1,2439.0,False
OI0038112,O017744,P0115,3,3599.0,False
OI0016700,O007856,P0128,1,809.0,False
OI0025630,O012016,P0041,1,3489.0,False
OI0054464,O025386,P0127,1,4309.0,False
OI0002919,O001352,P0019,2,1249.0,False
OI0037230,O017380,P0078,1,2479.0,False
OI0015269,O007147,P0060,1,2269.0,False
OI0005555,O002582,P0073,1,1649.0,False
OI0013160,O006136,P0066,1,1799.0,False
OI0051909,O024214,P0061,1,3279.0,False
OI0056250,O026190,P0023,1,469.0,False
OI0022895,O010742,P0097,1,3189.0,False
OI0002534,O001174,P0031,2,2139.0,False
OI0016402,O007715,P0052,1,549.0,False
OI0006461,O003044,P0058,1,1699.0,False
OI0049810,O023255,P0070,3,2019.0,False
OI0041480,O019352,P0097,1,3189.0,False
OI0037325,O017422,P0019,1,1249.0,False
OI0020005,O009387,P0083,1,549.0,False
OI0009478,O004433,P0048,2,2009.0,False
OI0044184,O020602,P0099,1,3719.0,False
OI0000669,O000290,P0078,1,2479.0,False
OI0021146,O009911,P0073,1,1649.0,False
OI0019472,O009122,P0066,1,1799.0,False
OI0035333,O016495,P0114,1,2449.0,False
OI0022860,O010722,P0013,1,1309.0,False
OI0054366,O025333,P0098,3,1899.0,False
OI0054729,O025526,P0078,1,2479.0,False
OI0022717,O010645,P0082,1,2319.0,False
OI0031401,O014670,P0101,2,3329.0,False
OI0042370,O019759,P0126,2,959.0,False
OI0012128,O005631,P0095,1,1979.0,False
OI0049323,O023072,P0093,1,879.0,False
OI0021333,O009999,P0096,1,559.0,False
OI0004591,O002174,P0058,1,1699.0,False
OI0030218,O014127,P0044,1,3739.0,False
OI0013079,O006096,P0097,2,3189.0,False
OI0040848,O019072,P0057,1,2349.0,False
OI0010880,O005081,P0013,1,1309.0,False
OI0010469,O004903,P0095,1,1979.0,False
OI0039747,O018498,P0078,2,2479.0,False
OI0031571,O014754,P0070,1,2019.0,False
OI0047471,O022250,P0104,1,249.0,False
OI0031215,O014582,P0129,1,1419.0,False
OI0031835,O014890,P0009,2,1739.0,False
OI0013406,O006252,P0079,1,2439.0,False
OI0011817,O005497,P0037,2,279.0,False
OI0033262,O015524,P0118,2,1229.0,False
OI0025161,O011809,P0048,1,2009.0,False
OI0012800,O005964,P0066,1,1799.0,False
OI0024878,O011692,P0032,1,2129.0,False
OI0016682,O007848,P0064,2,2919.0,False
OI0008488,O004007,P0126,1,959.0,False
OI0021013,O009861,P0057,2,2349.0,False
OI0026979,O012643,P0078,3,2479.0,False
OI0002498,O001152,P0078,1,2479.0,False
OI0016635,O007823,P0061,1,3279.0,False
OI0053052,O024751,P0082,3,2319.0,False
OI0008519,O004019,P0029,1,719.0,False
OI0003104,O001448,P0127,1,4309.0,False
OI0023246,O010939,P0127,1,4309.0,False
OI0033165,O015488,P0124,1,1249.0,False
OI0012257,O005696,P0042,1,1039.0,False
OI0054666,O025485,P0094,1,1249.0,False
OI0000901,O000403,P0003,1,329.0,False
OI0008814,O004141,P0088,2,2659.0,False
OI0041483,O019353,P0046,2,659.0,False
OI0030167,O014105,P0017,1,469.0,False
OI0027204,O012737,P0094,2,1249.0,False
OI0054654,O025478,P0067,1,279.0,False
OI0015548,O007274,P0074,1,3169.0,False
OI0016395,O007709,P0056,1,1669.0,False
OI0032932,O015363,P0058,1,1699.0,False
OI0018208,O008531,P0042,2,1039.0,False
OI0057343,O026684,P0115,1,3599.0,False
OI0039899,O018589,P0070,1,2019.0,False
OI0029748,O013903,P0052,1,549.0,False
OI0051003,O023801,P0034,1,309.0,False
OI0039481,O018388,P0105,1,329.0,False
OI0045736,O021351,P0105,1,329.0,False
OI0022738,O010656,P0093,1,879.0,False
OI0006293,O002958,P0114,1,2449.0,False
OI0031670,O014803,P0013,2,1309.0,False
OI0044638,O020791,P0059,1,4089.0,False
OI0020768,O009749,P0013,1,1309.0,False
OI0033706,O015721,P0037,1,279.0,False
OI0014265,O006644,P0097,2,3189.0,False
OI0028051,O013132,P0108,2,2569.0,False
OI0019958,O009363,P0102,1,819.0,False
OI0007886,O003711,P0115,1,3599.0,False
OI0001651,O000758,P0071,1,3389.0,False
OI0017104,O008048,P0099,1,3719.0,False
OI0000141,O000075,P0078,1,2479.0,False
OI0026236,O012313,P0010,2,1259.0,False
OI0030022,O014030,P0130,1,2989.0,False
OI0042289,O019722,P0028,2,1619.0,False
OI0033531,O015633,P0058,1,1699.0,False
OI0028355,O013286,P0003,1,329.0,False
OI0042243,O019696,P0066,2,1799.0,False
OI0041988,O019587,P0097,1,3189.0,False
OI0034047,O015896,P0097,2,3189.0,False
OI0036757,O017174,P0054,1,2239.0,False
OI0045055,O021001,P0115,2,3599.0,False
OI0013744,O006391,P0019,1,1249.0,False
OI0050901,O023749,P0078,1,2479.0,False
OI0001769,O000804,P0029,1,719.0,False
OI0027866,O013052,P0028,1,1619.0,False
OI0057070,O026567,P0066,1,1799.0,False
OI0055498,O025854,P0034,3,309.0,False
OI0018341,O008593,P0127,1,4309.0,False
OI0026269,O012328,P0080,1,1109.0,False
OI0054011,O025178,P0065,1,339.0,False
OI0016549,O007787,P0066,1,1799.0,False
OI0029626,O013847,P0057,1,2349.0,False
OI0025328,O011884,P0082,1,2319.0,False
OI0036879,O017235,P0073,1,1649.0,False
OI0047411,O022219,P0024,1,1769.0,False
OI0047234,O022129,P0025,1,2039.0,False
OI0035858,O016736,P0110,1,2369.0,False
OI0041464,O019347,P0074,1,3169.0,False
OI0039040,O018176,P0003,1,329.0,False
OI0044695,O020821,P0094,1,1249.0,False
OI0029913,O013980,P0048,2,2009.0,False
OI0027478,O012869,P0126,1,959.0,False
OI0029262,O013669,P0019,1,1249.0,False
OI0015261,O007141,P0005,1,3129.0,False
OI0056599,O026355,P0031,1,2139.0,False
OI0023772,O011203,P0115,1,3599.0,False
OI0005589,O002604,P0003,1,329.0,False
OI0039864,O018568,P0003,1,329.0,False
OI0026061,O012217,P0057,3,2349.0,False
OI0013555,O006299,P0082,1,2319.0,False
OI0007048,O003325,P0019,1,1249.0,False
OI0056439,O026283,P0041,1,3489.0,False
OI0056384,O026254,P0110,1,2369.0,False
OI0038520,O017928,P0059,2,4089.0,False
OI0039694,O018473,P0078,1,2479.0,False
OI0021198,O009935,P0064,1,2919.0,False
OI0035177,O016428,P0102,1,819.0,False
OI0013389,O006248,P0058,2,1699.0,False
OI0027283,O012773,P0078,1,2479.0,False
OI0052945,O024700,P0045,1,2259.0,False
OI0026749,O012539,P0003,1,329.0,False
OI0055041,O025670,P0065,1,339.0,False
OI0035570,O016602,P0091,1,1059.0,False
OI0033884,O015817,P0099,1,3719.0,False
OI0015673,O007325,P0052,1,549.0,False
OI0051509,O024047,P0097,1,3189.0,False
OI0016506,O007771,P0023,2,469.0,False
OI0004578,O002169,P0028,1,1619.0,False
OI0016907,O007957,P0084,2,1009.0,False
OI0001149,O000508,P0057,1,2349.0,False
OI0019932,O009349,P0037,1,279.0,False
OI0028078,O013144,P0086,2,1059.0,False
OI0003460,O001638,P0083,1,549.0,False
OI0016838,O007914,P0114,1,2449.0,False
OI0015181,O007113,P0048,2,2009.0,False
OI0018761,O008793,P0028,1,1619.0,False
OI0043423,O020220,P0056,2,1669.0,False
OI0014281,O006651,P0102,2,819.0,False
OI0011319,O005269,P0037,1,279.0,False
OI0031355,O014654,P0019,1,1249.0,False
OI0014928,O007008,P0051,1,359.0,False
OI0016105,O007569,P0028,1,1619.0,False
OI0055616,O025908,P0017,1,469.0,False
OI0033672,O015701,P0121,1,1429.0,False
OI0012117,O005627,P0069,1,2179.0,False
OI0010518,O004923,P0020,1,2479.0,False
OI0048387,O022639,P0048,1,2009.0,False
OI0018878,O008856,P0069,1,2179.0,False
OI0050396,O023530,P0003,1,329.0,False
OI0035787,O016703,P0037,1,279.0,False
OI0021776,O010216,P0101,2,3329.0,False
OI0017308,O008143,P0105,1,329.0,False
OI0042695,O019907,P0127,3,4309.0,False
OI0048844,O022856,P0127,1,4309.0,False
OI0008139,O003843,P0127,1,4309.0,False
OI0024557,O011537,P0099,1,3719.0,False
OI0002938,O001358,P0023,3,469.0,False
OI0036515,O017050,P0069,1,2179.0,False
OI0050202,O023446,P0105,1,329.0,False
OI0014121,O006578,P0015,1,3089.0,False
OI0003560,O001669,P0082,3,2319.0,False
OI0003529,O001660,P0079,1,2439.0,False
OI0035721,O016673,P0089,1,1829.0,False
OI0018542,O008690,P0078,2,2479.0,False
OI0015989,O007513,P0019,1,1249.0,False
OI0057064,O026565,P0093,1,879.0,False
OI0010983,O005125,P0099,1,3719.0,False
OI0057296,O026666,P0096,2,559.0,False
OI0021582,O010122,P0099,1,3719.0,False
OI0020482,O009609,P0076,1,3209.0,False
OI0034010,O015881,P0113,1,1119.0,False
OI0024093,O011330,P0119,1,1169.0,False
OI0008144,O003845,P0116,1,1219.0,False
OI0054994,O025647,P0106,1,2889.0,False
OI0024178,O011361,P0037,1,279.0,False
OI0033926,O015833,P0023,1,469.0,False
OI0022202,O010403,P0095,1,1979.0,False
OI0018860,O008848,P0102,1,819.0,False
OI0039689,O018470,P0129,1,1419.0,False
OI0015455,O007228,P0080,1,1109.0,False
OI0030976,O014478,P0081,1,1449.0,False
OI0023192,O010903,P0004,1,439.0,False
OI0006259,O002942,P0058,1,1699.0,False
OI0026928,O012620,P0037,1,279.0,False
OI0015706,O007347,P0099,2,3719.0,False
OI0021498,O010082,P0099,2,3719.0,False
OI0019961,O009364,P0099,1,3719.0,False
OI0000521,O000245,P0099,1,3719.0,False
OI0026469,O012430,P0066,1,1799.0,False
OI0054176,O025254,P0078,1,2479.0,False
OI0058421,O027161,P0012,1,1679.0,False
OI0045899,O021431,P0080,1,1109.0,False
OI0026281,O012335,P0032,1,2129.0,False
OI0052622,O024567,P0048,1,2009.0,False
OI0032598,O015213,P0036,1,2009.0,False
OI0035622,O016625,P0082,3,2319.0,False
OI0025589,O011999,P0059,1,4089.0,False
OI0018764,O008795,P0028,1,1619.0,False
OI0038335,O017851,P0054,2,2239.0,False
OI0037449,O017462,P0048,1,2009.0,False
OI0058175,O027051,P0070,2,2019.0,False
OI0029703,O013879,P0123,3,309.0,False
OI0036670,O017135,P0080,2,1109.0,False
OI0001518,O000702,P0095,1,1979.0,False
OI0014354,O006688,P0053,1,2309.0,False
OI0030800,O014402,P0052,1,549.0,False
OI0031867,O014898,P0070,2,2019.0,False
OI0056869,O026472,P0073,1,1649.0,False
OI0017502,O008223,P0023,1,469.0,False
OI0047855,O022417,P0013,1,1309.0,False
OI0039524,O018405,P0019,1,1249.0,False
OI0048683,O022771,P0041,1,3489.0,False
OI0058537,O027213,P0070,1,2019.0,False
OI0004750,O002237,P0127,1,4309.0,False
OI0011858,O005512,P0048,1,2009.0,False
OI0002879,O001337,P0016,1,2519.0,False
OI0041657,O019426,P0094,1,1249.0,False
OI0000349,O000170,P0127,1,4309.0,False
OI0004848,O002274,P0110,1,2369.0,False
OI0034115,O015926,P0041,1,3489.0,False
OI0003470,O001643,P0059,1,4089.0,False
OI0030548,O014277,P0115,1,3599.0,False
OI0017591,O008256,P0055,1,429.0,False
OI0027848,O013047,P0126,2,959.0,False
OI0003707,O001730,P0093,1,879.0,False
OI0044748,O020845,P0080,3,1109.0,False
OI0030471,O014242,P0127,1,4309.0,False
OI0028631,O013392,P0127,2,4309.0,False
OI0036144,O016882,P0048,1,2009.0,False
OI0016599,O007808,P0127,1,4309.0,False
OI0003635,O001705,P0101,2,3329.0,False
OI0054622,O025458,P0094,1,1249.0,False
OI0025971,O012171,P0010,1,1259.0,False
OI0047319,O022171,P0097,1,3189.0,False
OI0014421,O006727,P0105,1,329.0,False
OI0030546,O014276,P0115,1,3599.0,False
OI0001665,O000763,P0095,2,1979.0,False
OI0014187,O006604,P0057,2,2349.0,False
OI0013837,O006437,P0018,1,2429.0,False
OI0037524,O017499,P0099,1,3719.0,False
OI0002843,O001323,P0013,2,1309.0,False
OI0021267,O009965,P0017,1,469.0,False
OI0018508,O008675,P0058,3,1699.0,False
OI0050956,O023775,P0019,2,1249.0,False
OI0001451,O000668,P0048,1,2009.0,False
OI0034345,O016043,P0115,2,3599.0,False
OI0040863,O019078,P0017,1,469.0,False
OI0017743,O008304,P0041,3,3489.0,False
OI0035987,O016805,P0005,1,3129.0,False
OI0025671,O012030,P0041,1,3489.0,False
OI0002243,O001038,P0101,1,3329.0,False
OI0033344,O015559,P0023,3,469.0,False
OI0042156,O019660,P0016,1,2519.0,False
OI0042707,O019914,P0115,1,3599.0,False
OI0041984,O019585,P0038,1,1099.0,False
OI0046828,O021927,P0099,1,3719.0,False
OI0004629,O002183,P0104,2,249.0,False
OI0004344,O002050,P0059,1,4089.0,False
OI0023983,O011277,P0082,1,2319.0,False
OI0011080,O005161,P0006,2,409.0,False
OI0045141,O021034,P0066,1,1799.0,False
OI0015138,O007101,P0090,1,1419.0,False
OI0019501,O009135,P0115,2,3599.0,False
OI0029027,O013559,P0069,3,2179.0,False
OI0045221,O021074,P0009,1,1739.0,False
OI0026504,O012444,P0093,1,879.0,False
OI0049125,O022983,P0064,1,2919.0,False
OI0005808,O002700,P0080,1,1109.0,False
OI0057466,O026730,P0053,1,2309.0,False
OI0007138,O003360,P0066,1,1799.0,False
OI0010291,O004803,P0031,1,2139.0,False
OI0040505,O018872,P0124,1,1249.0,False
OI0026779,O012552,P0057,2,2349.0,False
OI0027034,O012667,P0082,2,2319.0,False
OI0055542,O025875,P0083,1,549.0,False
OI0057801,O026861,P0096,2,559.0,False
OI0013694,O006363,P0070,1,2019.0,False
OI0052708,O024599,P0003,1,329.0,False
OI0036699,O017145,P0031,1,2139.0,False
OI0000514,O000242,P0023,1,469.0,False
OI0040687,O018987,P0108,1,2569.0,False
OI0001102,O000495,P0091,1,1059.0,False
OI0009232,O004312,P0028,1,1619.0,False
OI0047146,O022088,P0013,1,1309.0,False
OI0050583,O023615,P0082,2,2319.0,False
OI0010796,O005041,P0078,1,2479.0,False
OI0055197,O025739,P0115,3,3599.0,False
OI0054557,O025430,P0019,1,1249.0,False
OI0051933,O024228,P0091,1,1059.0,False
OI0015714,O007352,P0120,1,2359.0,False
OI0024136,O011343,P0019,1,1249.0,False
OI0032619,O015219,P0099,2,3719.0,False
OI0047142,O022085,P0080,1,1109.0,False
OI0034050,O015898,P0128,1,809.0,False
OI0018569,O008701,P0031,1,2139.0,False
OI0013170,O006142,P0004,1,439.0,False
OI0000228,O000115,P0019,1,1249.0,False
OI0027566,O012909,P0038,2,1099.0,False
OI0031476,O014706,P0013,1,1309.0,False
OI0041919,O019547,P0031,2,2139.0,False
OI0052661,O024585,P0041,2,3489.0,False
OI0043588,O020301,P0064,1,2919.0,False
OI0005391,O002510,P0059,1,4089.0,False
OI0024959,O011724,P0066,3,1799.0,False
OI0035934,O016778,P0032,1,2129.0,False
OI0045039,O020990,P0069,1,2179.0,False
OI0005738,O002655,P0010,1,1259.0,False
OI0051040,O023813,P0022,3,379.0,False
OI0025014,O011744,P0019,1,1249.0,False
OI0056056,O026110,P0066,1,1799.0,False
OI0012504,O005815,P0101,1,3329.0,False
OI0054696,O025505,P0086,1,1059.0,False
OI0012536,O005831,P0041,1,3489.0,False
OI0022946,O010771,P0066,1,1799.0,False
OI0021011,O009860,P0057,1,2349.0,False
OI0044547,O020765,P0079,2,2439.0,False
OI0037400,O017445,P0048,1,2009.0,False
OI0052210,O024351,P0036,1,2009.0,False
OI0046518,O021760,P0023,1,469.0,False
OI0012597,O005865,P0104,1,249.0,False
OI0041555,O019380,P0123,1,309.0,False
OI0030718,O014363,P0120,1,2359.0,False
OI0031058,O014519,P0064,1,2919.0,False
OI0055939,O026045,P0028,1,1619.0,False
OI0011611,O005413,P0064,2,2919.0,False
OI0004283,O002012,P0093,1,879.0,False
OI0008543,O004036,P0110,1,2369.0,False
OI0054400,O025352,P0080,1,1109.0,False
OI0056278,O026202,P0037,1,279.0,False
OI0021897,O010270,P0006,1,409.0,False
OI0055851,O026009,P0115,3,3599.0,False
OI0021907,O010276,P0036,1,2009.0,False
OI0021406,O010035,P0039,1,3929.0,False
OI0022050,O010342,P0097,2,3189.0,False
OI0003985,O001872,P0097,1,3189.0,False
OI0027459,O012861,P0130,1,2989.0,False
OI0044539,O020762,P0057,1,2349.0,False
OI0007186,O003382,P0057,1,2349.0,False
OI0038919,O018121,P0019,2,1249.0,False
OI0005818,O002706,P0058,1,1699.0,False
OI0038833,O018078,P0003,1,329.0,False
OI0052473,O024493,P0110,2,2369.0,False
OI0028427,O013315,P0054,1,2239.0,False
OI0014808,O006936,P0073,1,1649.0,False
OI0041309,O019287,P0048,1,2009.0,False
OI0059099,O027468,P0128,1,809.0,False
OI0000402,O000190,P0058,1,1699.0,False
OI0041526,O019365,P0097,1,3189.0,False
OI0050256,O023468,P0127,1,4309.0,False
OI0013639,O006336,P0010,2,1259.0,False
OI0041936,O019554,P0050,1,339.0,False
OI0058249,O027076,P0055,1,429.0,False
OI0020931,O009827,P0088,1,2659.0,False
OI0039248,O018270,P0095,1,1979.0,False
OI0012481,O005804,P0093,1,879.0,False
OI0037838,O017631,P0003,3,329.0,False
OI0014150,O006590,P0034,1,309.0,False
OI0019775,O009264,P0058,1,1699.0,False
OI0021061,O009875,P0051,2,359.0,False
OI0049488,O023130,P0058,1,1699.0,False
OI0051804,O024178,P0025,1,2039.0,False
OI0046504,O021755,P0054,1,2239.0,False
OI0030423,O014225,P0051,1,359.0,False
OI0048835,O022853,P0058,2,1699.0,False
OI0035828,O016719,P0029,2,719.0,False
OI0043623,O020316,P0097,1,3189.0,False
OI0039359,O018321,P0039,1,3929.0,False
OI0009499,O004438,P0041,1,3489.0,False
OI0000266,O000127,P0122,1,2319.0,False
OI0031957,O014935,P0023,1,469.0,False
OI0037751,O017588,P0014,1,1249.0,False
OI0019070,O008940,P0052,2,549.0,False
OI0008711,O004101,P0051,1,359.0,False
OI0003506,O001654,P0071,1,3389.0,False
OI0035131,O016405,P0064,1,2919.0,False
OI0048808,O022843,P0070,2,2019.0,False
OI0038743,O018032,P0058,1,1699.0,False
OI0051164,O023880,P0108,3,2569.0,False
OI0057515,O026751,P0061,1,3279.0,False
OI0038373,O017870,P0094,1,1249.0,False
OI0007872,O003702,P0019,1,1249.0,False
OI0018006,O008427,P0017,2,469.0,False
OI0038444,O017899,P0041,1,3489.0,False
OI0007829,O003691,P0127,2,4309.0,False
OI0027291,O012778,P0028,1,1619.0,False
OI0038223,O017788,P0074,3,3169.0,False
OI0032639,O015226,P0019,1,1249.0,False
OI0007605,O003586,P0052,1,549.0,False
OI0019189,O008989,P0070,1,2019.0,False
OI0048377,O022633,P0025,1,2039.0,False
OI0011177,O005208,P0091,2,1059.0,False
OI0008847,O004153,P0078,3,2479.0,False
OI0039468,O018382,P0042,1,1039.0,False
OI0008026,O003784,P0001,1,1479.0,False
OI0034361,O016051,P0069,1,2179.0,False
OI0051277,O023940,P0021,1,579.0,False
OI0003145,O001476,P0099,1,3719.0,False
OI0025198,O011824,P0119,1,1169.0,False
OI0037434,O017458,P0101,1,3329.0,False
OI0035403,O016514,P0097,1,3189.0,False
OI0041996,O019590,P0037,1,279.0,False
OI0044169,O020591,P0042,1,1039.0,False
OI0058021,O026986,P0088,1,2659.0,False
OI0012905,O006020,P0082,1,2319.0,False
OI0053795,O025083,P0055,1,429.0,False
OI0023836,O011225,P0005,2,3129.0,False
OI0026219,O012306,P0037,1,279.0,False
OI0018885,O008860,P0021,3,579.0,False
OI0003741,O001740,P0093,3,879.0,False
OI0029891,O013975,P0003,1,329.0,False
OI0023594,O011119,P0053,1,2309.0,False
OI0002131,O000987,P0004,1,439.0,False
OI0034373,O016060,P0042,1,1039.0,False
OI0009858,O004596,P0047,1,1979.0,False
OI0006984,O003296,P0019,1,1249.0,False
OI0057885,O026908,P0005,3,3129.0,False
OI0046416,O021702,P0017,3,469.0,False
OI0050758,O023681,P0078,1,2479.0,False
OI0008772,O004131,P0077,1,759.0,False
OI0029186,O013634,P0057,1,2349.0,False
OI0017340,O008161,P0082,2,2319.0,False
OI0056435,O026281,P0003,1,329.0,False
OI0038633,O017984,P0115,3,3599.0,False
OI0053470,O024945,P0042,1,1039.0,False
OI0018971,O008895,P0026,3,4869.0,False
OI0028881,O013508,P0074,1,3169.0,False
OI0023395,O010998,P0070,1,2019.0,False
OI0031493,O014714,P0103,1,2509.0,False
OI0028924,O013519,P0115,3,3599.0,False
OI0027086,O012681,P0066,1,1799.0,False
OI0053244,O024834,P0037,1,279.0,False
OI0053264,O024847,P0057,1,2349.0,False
OI0046172,O021583,P0025,2,2039.0,False
OI0050677,O023654,P0009,1,1739.0,False
